p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.01,4.0,0,3,100000,-3.9827622095173845,-11.56603968487638,65.56503074492129,,,2000,False,True,False,False,772.6305241584778
0.01,4.0,0,4,100000,2.004437730966071,-11.56603968487638,117.33037224130443,,,2000,False,True,False,False,772.6305241584778
0.01,4.0,0,5,100000,-3.794804952835928,-11.56603968487638,67.19010952557969,,,2000,False,True,False,False,772.6305241584778
0.01,4.0,0,6,100000,-4.054274973697052,-11.56603968487638,64.94673125669476,0.758066213550606,0.236906310086258,2000,False,True,False,True,772.6305241584778
0.01,4.0,0,7,100000,1.067306421983921,-11.56603968487638,109.22793325168614,,,2000,False,True,False,False,772.6305241584778
0.01,6.25,9,0,100009,6.769187461393303,1.0000000000000142,576.9187461393207,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,1,100009,7.669608458936081,1.0000000000000142,666.9608458935973,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,2,100009,6.676174776371591,1.0000000000000142,567.6174776371496,0.7765794844409041,0.27342305123657124,2000,False,True,False,True,775.0390388965607
0.01,6.25,9,3,100009,7.209486891817863,1.0000000000000142,620.9486891817761,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,4,100009,8.790202259140774,1.0000000000000142,779.0202259140648,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,5,100009,7.32530959741745,1.0000000000000142,632.5309597417346,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,6,100009,7.776609913977098,1.0000000000000142,677.6609913976988,,,2000,False,True,False,False,775.0390388965607
0.01,6.25,9,7,100009,7.764409042620217,1.0000000000000142,676.4409042620107,,,2000,False,True,False,False,775.0390388965607
0.01,6.5,10,0,100010,7.379341189796901,1.0000000000000053,637.9341189796862,,,2000,False,True,False,False,776.7210657596588
0.01,6.5,10,1,100010,7.395924352440572,1.0000000000000053,639.5924352440533,,,2000,False,True,False,False,776.7210657596588
0.01,6.5,10,2,100010,8.571923931454167,1.0000000000000053,757.1923931454122,,,2000,False,True,False,False,776.7210657596588
0.01,6.5,10,3,100010,8.179156835542146,1.0000000000000053,717.9156835542103,,,2000,False,True,False,False,776.7210657596588
