p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.0,5.25,5,down,0,warm,,-1.5599914553828722,-1.5660396848763014,0.3862117640975964,0.9998742336384439,-5.819184110272826e-16,2892,True,False,False,True,True
0.0,5.25,5,down,1,random,150700,-0.23045481963273817,-1.5660396848763014,85.28422862726232,0.5843277059287995,-1.1406077905090636e-15,4000,False,True,False,False,True
0.0,5.25,5,down,2,random,150701,-1.5599911591391378,-1.5660396848763014,0.38623068084263756,0.9998739831162218,-7.79649782234327e-16,3532,True,False,False,False,True
0.0,5.25,5,down,3,random,150702,1.000004137056367,-1.5660396848763014,163.85560638812007,4.831672196997735e-07,-1.3535179987483498e-15,3734,True,False,False,False,True
0.0,5.0,4,down,0,warm,,-3.559992202925372,-3.5660396848763805,0.1695853800129039,0.9998743933031421,-1.0061396160406993e-15,459,True,False,False,True,True
0.0,5.0,4,down,1,random,150800,-3.5598544300097417,-3.5660396848763805,0.17344885119676412,0.9998624105724179,-1.8135449606816143e-15,4000,False,True,False,False,True
0.0,5.0,4,down,2,random,150801,-3.5577172038722167,-3.5660396848763805,0.23338161488946746,0.9995735843017625,-1.5422769286161415e-16,4000,False,True,False,False,True
0.0,5.0,4,down,3,random,150802,-3.5599905210021507,-3.5660396848763805,0.16963254502983502,0.9998743713505496,-1.2675407598536118e-15,4000,False,True,False,False,True
0.0,4.75,3,down,0,warm,,-5.559992237153125,-5.566039684876356,0.10864902274524413,0.9998744018720094,-8.858744900577447e-16,183,True,False,False,True,True
0.0,4.75,3,down,1,random,150900,-5.559991807454974,-5.566039684876356,0.10865674274321693,0.9998743801413983,-8.529418490943468e-16,2667,True,False,False,False,True
0.0,4.75,3,down,2,random,150901,-5.559784788076745,-5.566039684876356,0.11237607264292661,0.9998631965102268,-5.757384586441153e-16,4000,False,True,False,False,True
0.0,4.75,3,down,3,random,150902,-5.274053019426312,-5.566039684876356,5.2458602881220635,0.976994869521453,-1.6230506522108026e-16,4000,False,True,False,False,True
0.0,4.5,2,down,0,warm,,-7.559992309532762,-7.566039684876367,0.07992788295431197,0.9998744036390791,-3.9711615072086813e-16,187,True,False,False,True,True
0.0,4.5,2,down,1,random,151000,-7.559991040317509,-7.566039684876367,0.07994465811419281,0.9998743028458121,-1.1445651285420335e-15,4000,False,True,False,False,True
0.0,4.5,2,down,2,random,151001,-7.559992150539047,-7.566039684876367,0.07992998436696251,0.9998744034495077,-5.334274688224792e-16,3003,True,False,False,False,True
0.0,4.5,2,down,3,random,151002,-7.559990295692339,-7.566039684876367,0.07995449979095552,0.999874373583341,-1.194845004187651e-15,4000,False,True,False,False,True
0.0,4.25,1,down,0,warm,,-9.559992339399857,-9.56603968487636,0.0632168136001336,0.999874408091525,-7.034845796689187e-16,183,True,False,False,False,False
0.0,4.25,1,down,1,random,151100,-9.559992437600755,-9.56603968487636,0.06321578704263107,0.9998744153725072,9.627715291671287e-17,1427,True,False,False,True,False
0.0,4.25,1,down,2,random,151101,-9.559991795664027,-9.56603968487636,0.06322249762244175,0.9998743995912671,-7.641456911677841e-16,3141,True,False,False,False,False
0.0,4.25,1,down,3,random,151102,-9.552888565574646,-9.56603968487636,0.13747715601165159,0.9994562514311511,-8.537007906150866e-16,4000,False,True,False,False,False
0.0,4.0,0,down,0,warm,,-11.55999247009307,-11.566039684876385,0.05228422993587455,0.9998744155027841,4.2338094835558963e-16,179,True,False,False,True,True
0.0,4.0,0,down,1,random,151200,-11.5551369686184,-11.566039684876385,0.09426490445334097,0.9997479460599347,5.767955557622892e-17,4000,False,True,False,False,True
0.0,4.0,0,down,2,random,151201,-11.559992429162858,-11.566039684876385,0.05228458381856234,0.9998744146166441,-7.201812931704323e-17,1108,True,False,False,False,True
0.0,4.0,0,down,3,random,151202,-11.559992399730831,-11.566039684876385,0.05228483828791741,0.9998743965693622,-4.792173602256688e-16,1722,True,False,False,False,True
