p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,5.5,6,basin64,49,110006,1.004541220369573,0.43396031512367017,131.48227737904983,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,50,110006,1.0017178393230108,0.43396031512367017,130.83166925932866,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,51,110006,1.000000632537534,0.43396031512367017,130.435963309814,,,1320,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,52,110006,1.0023597369144124,0.43396031512367017,130.979585455587,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,53,110006,1.0003062615377787,0.43396031512367017,130.50639117835257,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,54,110006,1.000792993266245,0.43396031512367017,130.6185516021295,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,55,110006,0.44256902574470247,0.43396031512367017,1.983755270013339,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,56,110006,1.00000063647908,0.43396031512367017,130.43596421808746,,,2731,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,57,110006,0.48988142202325047,0.43396031512367017,12.886225986734265,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,58,110006,1.0000399970503524,0.43396031512367017,130.4450343035078,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,59,110006,1.000008930614125,0.43396031512367017,130.4378754838774,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,60,110006,1.000000116692418,0.43396031512367017,130.435844440623,,,1327,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,61,110006,1.0000009438971267,0.43396031512367017,130.43603505821633,,,2957,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,62,110006,1.0007941804912464,0.43396031512367017,130.6188251812933,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,63,110006,1.000000715515101,0.43396031512367017,130.43598243081755,,,2609,True,False,False,False,3473.8809037208557
0.0,5.75,7,basin64,0,110007,1.0001249026990293,0.9999999999999851,0.012490269904419558,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,1,110007,1.0000027811814944,0.9999999999999851,0.0002781181509314876,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,2,110007,1.0000014536874984,0.9999999999999851,0.00014536875132531652,,,2504,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,3,110007,1.0000576285401372,0.9999999999999851,0.005762854015212235,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,4,110007,1.0002494351829363,0.9999999999999851,0.024943518295117796,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,5,110007,2.3990189367308945,0.9999999999999851,139.901893673093,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,6,110007,1.0000005088496762,0.9999999999999851,5.088496910499249e-05,,,3379,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,7,110007,1.0000010812620372,0.9999999999999851,0.00010812620521161326,,,3796,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,8,110007,1.0000006378417836,0.9999999999999851,6.378417984898116e-05,,,2059,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,9,110007,1.0000026075940505,0.9999999999999851,0.00026075940653403186,,,3932,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,10,110007,1.0009409000184837,0.9999999999999851,0.09409000184985723,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,11,110007,1.0000011573175456,0.9999999999999851,0.00011573175604518043,,,3113,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,12,110007,1.0000481300787056,0.9999999999999851,0.004813007872051039,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,13,110007,1.000000629306229,0.9999999999999851,6.293062437823332e-05,,,3243,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,14,110007,1.0008209145518114,0.9999999999999851,0.0820914551826325,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,15,110007,1.000009368954677,0.9999999999999851,0.0009368954691835324,,,3641,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,16,110007,1.0000094804016006,0.9999999999999851,0.000948040161552491,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,17,110007,1.0000816438165219,0.9999999999999851,0.008164381653674845,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,18,110007,1.0000739509128898,0.9999999999999851,0.0073950912904631174,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,19,110007,1.0002485889342005,0.9999999999999851,0.024858893421542495,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,20,110007,1.0012668177484751,0.9999999999999851,0.12668177484900423,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,21,110007,1.0026436267229184,0.9999999999999851,0.2643626722933318,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,22,110007,1.0015713941654443,0.9999999999999851,0.15713941654591734,,,4000,False,True,False,False,3559.776445388794
