p,K,K_index,lambda,n_CX,restart,seed,energy,E_exact,err_pct,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,-3.0,13,3,60,5,20133,-83.83508774965998,-91.56603968487632,8.443034078816055,2000,False,True,False,False,496.0851240158081
0.005,-3.0,13,3,60,6,20133,-83.4626044488797,-91.56603968487632,8.849826053288437,2000,False,True,False,False,496.0851240158081
0.005,-3.0,13,3,60,7,20133,-78.50666824338926,-91.56603968487632,14.26224338895814,2000,False,True,False,False,496.0851240158081
0.005,2.0,18,1,20,0,20181,-18.27876390651048,-27.566039684876316,33.691004890561615,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,1,20181,-18.525343534984188,-27.566039684876316,32.79649979917923,2000,False,True,False,True,386.67400646209717
0.005,2.0,18,1,20,2,20181,-18.307818847974957,-27.566039684876316,33.58560367298875,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,3,20181,-18.373516818971016,-27.566039684876316,33.347274294713564,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,4,20181,-18.466693184200015,-27.566039684876316,33.00926286364058,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,5,20181,-18.457648222689464,-27.566039684876316,33.04207483668403,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,6,20181,-18.484128930779764,-27.566039684876316,32.94601204205333,2000,False,True,False,False,386.67400646209717
0.005,2.0,18,1,20,7,20181,-18.520305263255487,-27.566039684876316,32.81477689587609,2000,False,True,False,False,386.67400646209717
0.005,3.0,19,1,20,0,20191,-10.34540786599472,-19.56603968487626,47.125693126385244,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,1,20191,-10.243764400959975,-19.56603968487626,47.645182336627975,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,2,20191,-10.145285055743473,-19.56603968487626,48.148500058571585,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,3,20191,-10.174855031866057,-19.56603968487626,47.99737097676031,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,4,20191,-10.202552324542177,-19.56603968487626,47.8558129858628,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,5,20191,-10.26073170182197,-19.56603968487626,47.55846422128494,2000,False,True,False,False,370.6503620147705
0.005,3.0,19,1,20,6,20191,-10.426574544974118,-19.56603968487626,46.710858646405434,2000,False,True,False,True,370.6503620147705
0.005,3.0,19,1,20,7,20191,-10.118943780531001,-19.56603968487626,48.283127584819695,2000,False,True,False,False,370.6503620147705
0.005,1.0,17,2,40,0,20172,-25.76696899682898,-35.56603968487631,27.551762228433248,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,1,20172,-25.51929137200394,-35.56603968487631,28.248150207020462,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,2,20172,-25.74213393354597,-35.56603968487631,27.62159025399655,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,3,20172,-25.702194715827616,-35.56603968487631,27.733886191560092,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,4,20172,-25.883142561468457,-35.56603968487631,27.225120393500813,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,5,20172,-25.933881362585858,-35.56603968487631,27.08245958120077,2000,False,True,False,True,420.6292498111725
0.005,1.0,17,2,40,6,20172,-25.097397047304298,-35.56603968487631,29.4343782167672,2000,False,True,False,False,420.6292498111725
0.005,1.0,17,2,40,7,20172,-25.517597547253846,-35.56603968487631,28.252912684836666,2000,False,True,False,False,420.6292498111725
0.005,2.0,18,2,40,0,20182,-17.231771097245094,-27.566039684876316,37.48913048725298,2000,False,True,False,True,422.41839933395386
0.005,2.0,18,2,40,1,20182,-16.985491654954643,-27.566039684876316,38.382546607616355,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,2,20182,-17.15963376483732,-27.566039684876316,37.75081962806689,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,3,20182,-16.681604994828547,-27.566039684876316,39.48494166907605,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,4,20182,-16.9731510111121,-27.566039684876316,38.427314169382996,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,5,20182,-16.851298042494392,-27.566039684876316,38.869354339137814,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,6,20182,-16.70141510660094,-27.566039684876316,39.41307747676241,2000,False,True,False,False,422.41839933395386
0.005,2.0,18,2,40,7,20182,-16.85230271562702,-27.566039684876316,38.86570973460226,2000,False,True,False,False,422.41839933395386
0.005,-1.0,15,3,60,0,20153,-51.73093755606778,-59.5660396848763,13.153639507106327,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,1,20153,-52.00286634770955,-59.5660396848763,12.697123020396178,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,2,20153,-51.8904969346422,-59.5660396848763,12.885769795743036,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,3,20153,-51.879154223038896,-59.5660396848763,12.90481204139729,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,4,20153,-51.895639934650085,-59.5660396848763,12.877135681346491,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,5,20153,-47.45593736312524,-59.5660396848763,20.330548053584625,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,6,20153,-51.766643304845154,-59.5660396848763,13.093696376815528,2000,False,True,False,False,474.30546975135803
0.005,-1.0,15,3,60,7,20153,-52.117112636671074,-59.5660396848763,12.505325329017122,2000,False,True,False,True,474.30546975135803
0.005,3.0,19,2,40,0,20192,-8.238734954476806,-19.56603968487626,57.89267993335918,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,1,20192,-8.974919823393112,-19.56603968487626,54.13011540434341,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,2,20192,-8.15854638551734,-19.56603968487626,58.30251539444868,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,3,20192,-9.05919362389391,-19.56603968487626,53.6994007484494,2000,False,True,False,True,456.39004945755005
0.005,3.0,19,2,40,4,20192,-8.478918442133844,-19.56603968487626,56.66512703289824,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,5,20192,-8.587172493800217,-19.56603968487626,56.111851799842015,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,6,20192,-8.236581950293601,-19.56603968487626,57.90368371449159,2000,False,True,False,False,456.39004945755005
0.005,3.0,19,2,40,7,20192,-9.009392484675658,-19.56603968487626,53.95392920704568,2000,False,True,False,False,456.39004945755005
0.005,0.0,16,3,60,0,20163,-35.30665868593868,-43.56603968487638,18.958301141622663,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,1,20163,-36.26892649142333,-43.56603968487638,16.74954447600659,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,2,20163,-36.391896503946825,-43.56603968487638,16.467283307874332,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,3,20163,-36.39781642147371,-43.56603968487638,16.453694931309215,2000,False,True,False,True,511.3607394695282
0.005,0.0,16,3,60,4,20163,-36.14695331922162,-43.56603968487638,17.029517530899728,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,5,20163,-34.30965204904814,-43.56603968487638,21.246796134746038,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,6,20163,-34.86318926407628,-43.56603968487638,19.9762257110123,2000,False,True,False,False,511.3607394695282
0.005,0.0,16,3,60,7,20163,-35.64127580057279,-43.56603968487638,18.190232441657095,2000,False,True,False,False,511.3607394695282
0.005,1.0,17,3,60,0,20173,-23.284443288989536,-35.56603968487631,34.53180760271506,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,1,20173,-23.300684939759577,-35.56603968487631,34.48614142533364,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,2,20173,-23.65469423267222,-35.56603968487631,33.49078378627894,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,3,20173,-23.78959341360328,-35.56603968487631,33.11149168030847,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,4,20173,-23.685252842359525,-35.56603968487631,33.404863031654415,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,5,20173,-23.843714617419263,-35.56603968487631,32.95932066465559,2000,False,True,False,True,507.3792791366577
0.005,1.0,17,3,60,6,20173,-23.76116901912743,-35.56603968487631,33.191411724057225,2000,False,True,False,False,507.3792791366577
0.005,1.0,17,3,60,7,20173,-23.2482825930575,-35.56603968487631,34.633479580400596,2000,False,True,False,False,507.3792791366577
0.005,2.0,18,3,60,0,20183,-14.884388703782305,-27.566039684876316,46.004617007250424,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,1,20183,-14.80113276391717,-27.566039684876316,46.306640587049635,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,2,20183,-14.621870382018917,-27.566039684876316,46.95694213180364,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,3,20183,-14.29912984339697,-27.566039684876316,48.12773250398399,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,4,20183,-15.08498801661449,-27.566039684876316,45.276912501542114,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,5,20183,-14.522324552350485,-27.566039684876316,47.31805976352151,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,6,20183,-15.047689379873274,-27.566039684876316,45.4122189770736,2000,False,True,False,False,507.6432394981384
0.005,2.0,18,3,60,7,20183,-15.09934808657064,-27.566039684876316,45.224819164521975,2000,False,True,False,True,507.6432394981384
0.005,3.0,19,3,60,0,20193,-5.998527839899546,-19.56603968487626,69.3421462058254,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,1,20193,-6.460876371855119,-19.56603968487626,66.97913080055179,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,2,20193,-6.865422670824399,-19.56603968487626,64.91153661447856,2000,False,True,False,True,515.7616386413574
0.005,3.0,19,3,60,3,20193,-6.093260317234688,-19.56603968487626,68.85797833710556,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,4,20193,-6.758457813910181,-19.56603968487626,65.4582229068349,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,5,20193,-6.070040529617589,-19.56603968487626,68.97665226392503,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,6,20193,-6.074662163650235,-19.56603968487626,68.95303157160772,2000,False,True,False,False,515.7616386413574
0.005,3.0,19,3,60,7,20193,-6.098190194925673,-19.56603968487626,68.8327822434127,2000,False,True,False,False,515.7616386413574
0.005,4.0,20,1,20,0,20201,-2.6573310939865413,-11.566039684876385,77.02471056310455,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,1,20201,-2.7696264798323247,-11.566039684876385,76.05380445431244,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,2,20201,-2.568715126421279,-11.566039684876385,77.7908843786858,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,3,20201,-2.344232638252465,-11.566039684876385,79.73176037673676,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,4,20201,-2.757553219185451,-11.566039684876385,76.15818988766574,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,5,20201,-2.620549133002033,-11.566039684876385,77.34272746419303,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,1,20,6,20201,-2.9080777366846653,-11.566039684876385,74.85675463756853,2000,False,True,False,True,401.6467442512512
0.005,4.0,20,1,20,7,20201,-2.6690617613241807,-11.566039684876385,76.92328719212148,2000,False,True,False,False,401.6467442512512
0.005,4.0,20,2,40,0,20202,-0.6202915983516134,-11.566039684876385,94.63695772060423,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,1,20202,-0.4164857877776217,-11.566039684876385,96.39906312683489,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,2,20202,-0.7603863647238611,-11.566039684876385,93.42569811758356,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,3,20202,-0.8827242780752594,-11.566039684876385,92.36796429784432,2000,False,True,False,True,464.3850462436676
0.005,4.0,20,2,40,4,20202,-0.5785323415738954,-11.566039684876385,94.9980083301082,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,5,20202,3.6030462220082775,-11.566039684876385,131.15194414142965,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,6,20202,-0.7333379218049058,-11.566039684876385,93.65955900390166,2000,False,True,False,False,464.3850462436676
0.005,4.0,20,2,40,7,20202,-0.42441369506700644,-11.566039684876385,96.33051842609562,2000,False,True,False,False,464.3850462436676
0.005,5.0,21,1,20,0,20211,3.137954130550889,-3.5660396848763805,187.99549101651877,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,1,20211,3.106964600570917,-3.5660396848763805,187.12647292590694,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,2,20211,3.2164593180773364,-3.5660396848763805,190.19695803494227,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,3,20211,2.8401499752206263,-3.5660396848763805,179.64437376470426,2000,False,True,False,True,445.5115079879761
0.005,5.0,21,1,20,4,20211,3.2168069975359597,-3.5660396848763805,190.2067077710458,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,5,20211,2.854483753986485,-3.5660396848763805,180.04632607125453,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,6,20211,3.0139889392579615,-3.5660396848763805,184.51922035641743,2000,False,True,False,False,445.5115079879761
0.005,5.0,21,1,20,7,20211,2.9392488138664743,-3.5660396848763805,182.42333438777663,2000,False,True,False,False,445.5115079879761
0.005,6.0,22,1,20,0,20221,3.7619197270081535,0.9999999999999979,276.19197270081617,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,1,20221,3.554666956170873,0.9999999999999979,255.46669561708802,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,2,20221,3.556890447659093,0.9999999999999979,255.68904476591007,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,3,20221,3.2349670448168655,0.9999999999999979,223.49670448168726,2000,False,True,False,True,418.247597694397
0.005,6.0,22,1,20,4,20221,3.335400802104423,0.9999999999999979,233.540080210443,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,5,20221,3.2720615780219218,0.9999999999999979,227.20615780219288,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,6,20221,3.53976649907115,0.9999999999999979,253.97664990711576,2000,False,True,False,False,418.247597694397
0.005,6.0,22,1,20,7,20221,3.7178726023404245,0.9999999999999979,271.78726023404323,2000,False,True,False,False,418.247597694397
0.005,5.0,21,2,40,0,20212,3.4604223115691557,-3.5660396848763805,197.038244589505,2000,False,True,False,True,473.3932886123657
0.005,5.0,21,2,40,1,20212,3.8099315779006555,-3.5660396848763805,206.8392927330176,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,2,20212,3.839116321494096,-3.5660396848763805,207.6577004393932,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,3,20212,3.600339083022428,-3.5660396848763805,200.96183444877275,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,4,20212,5.252490158242706,-3.5660396848763805,247.29197155372623,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,5,20212,5.049277805229348,-3.5660396848763805,241.59342720282666,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,6,20212,7.243573204518428,-3.5660396848763805,303.12654498037455,2000,False,True,False,False,473.3932886123657
0.005,5.0,21,2,40,7,20212,3.7361629789782773,-3.5660396848763805,204.77065061343515,2000,False,True,False,False,473.3932886123657
0.005,8.0,24,1,20,0,20241,4.435981524797986,1.0000000000000249,343.59815247978764,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,1,20241,4.413634995764326,1.0000000000000249,341.36349957642165,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,2,20241,4.027105243036183,1.0000000000000249,302.7105243036083,2000,False,True,False,True,418.8709547519684
0.005,8.0,24,1,20,3,20241,4.298325680060073,1.0000000000000249,329.8325680059966,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,4,20241,4.046673486927548,1.0000000000000249,304.6673486927447,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,5,20241,4.077956063022159,1.0000000000000249,307.79560630220584,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,6,20241,4.3800116912205596,1.0000000000000249,338.0011691220451,2000,False,True,False,False,418.8709547519684
0.005,8.0,24,1,20,7,20241,4.913212807441001,1.0000000000000249,391.32128074408786,2000,False,True,False,False,418.8709547519684
0.005,7.0,23,1,20,0,20231,3.8601698400729627,1.0000000000000147,286.0169840072906,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,1,20231,4.4648839979962744,1.0000000000000147,346.48839979962094,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,2,20231,4.192771831350237,1.0000000000000147,319.2771831350176,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,3,20231,21.955384327886478,1.0000000000000147,2095.538432788616,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,4,20231,3.6536830483716503,1.0000000000000147,265.36830483715966,2000,False,True,False,True,453.0868580341339
0.005,7.0,23,1,20,5,20231,4.003923458612916,1.0000000000000147,300.3923458612857,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,6,20231,4.001292489282891,1.0000000000000147,300.12924892828323,2000,False,True,False,False,453.0868580341339
0.005,7.0,23,1,20,7,20231,4.426345956094026,1.0000000000000147,342.6345956093961,2000,False,True,False,False,453.0868580341339
0.005,4.0,20,3,60,0,20203,1.4529441121626065,-11.566039684876385,112.56215741730904,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,1,20203,1.231638395462693,-11.566039684876385,110.64874779111445,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,2,20203,0.7066917946938575,-11.566039684876385,106.11005853298185,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,3,20203,2.2067602496368686,-11.566039684876385,119.07965310306172,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,4,20203,0.6619526747431381,-11.566039684876385,105.72324402110344,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,5,20203,1.3898593277851157,-11.566039684876385,112.01672625767036,2000,False,True,False,False,527.434015750885
0.005,4.0,20,3,60,6,20203,0.5689392579834815,-11.566039684876385,104.91904985184703,2000,False,True,False,True,527.434015750885
0.005,4.0,20,3,60,7,20203,0.6706796797770194,-11.566039684876385,105.79869772238453,2000,False,True,False,False,527.434015750885
0.005,6.0,22,2,40,0,20222,5.042773267749264,0.9999999999999979,404.2773267749275,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,1,20222,4.96242980135006,0.9999999999999979,396.2429801350071,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,2,20222,4.228831122386413,0.9999999999999979,322.8831122386421,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,3,20222,4.348786011502561,0.9999999999999979,334.87860115025705,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,4,20222,4.092646445501807,0.9999999999999979,309.26464455018163,2000,False,True,False,True,515.2599101066589
0.005,6.0,22,2,40,5,20222,4.589650751455336,0.9999999999999979,358.96507514553457,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,6,20222,5.160663549888388,0.9999999999999979,416.06635498883986,2000,False,True,False,False,515.2599101066589
0.005,6.0,22,2,40,7,20222,5.381112267451092,0.9999999999999979,438.1112267451103,2000,False,True,False,False,515.2599101066589
0.005,8.0,24,2,40,0,20242,5.789305762419937,1.0000000000000249,478.9305762419793,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,1,20242,6.3626332329112385,1.0000000000000249,536.263323291108,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,2,20242,6.571834431826251,1.0000000000000249,557.1834431826088,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,3,20242,6.457927901963141,1.0000000000000249,545.792790196298,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,4,20242,5.599571686673247,1.0000000000000249,459.9571686673108,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,5,20242,6.327278600268224,1.0000000000000249,532.7278600268068,2000,False,True,False,False,480.1034791469574
0.005,8.0,24,2,40,6,20242,5.390603564870646,1.0000000000000249,439.0603564870512,2000,False,True,False,True,480.1034791469574
0.005,8.0,24,2,40,7,20242,6.776280011530185,1.0000000000000249,577.6280011530016,2000,False,True,False,False,480.1034791469574
0.005,7.0,23,2,40,0,20232,5.635589537739638,1.0000000000000147,463.5589537739555,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,1,20232,5.729766175161244,1.0000000000000147,472.976617516116,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,2,20232,6.075707631954139,1.0000000000000147,507.57076319540494,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,3,20232,5.179286406586061,1.0000000000000147,417.92864065859845,2000,False,True,False,True,519.9544532299042
0.005,7.0,23,2,40,4,20232,6.96493601165032,1.0000000000000147,596.4936011650218,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,5,20232,5.670048292122662,1.0000000000000147,467.0048292122579,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,6,20232,5.650627829099024,1.0000000000000147,465.06278290989417,2000,False,True,False,False,519.9544532299042
0.005,7.0,23,2,40,7,20232,6.830450358190041,1.0000000000000147,583.045035818994,2000,False,True,False,False,519.9544532299042
0.005,6.0,22,3,60,0,20223,6.797120578575568,0.9999999999999979,579.7120578575583,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,1,20223,7.005226498200635,0.9999999999999979,600.5226498200649,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,2,20223,6.1429982546321895,0.9999999999999979,514.2998254632201,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,3,20223,6.140950052830812,0.9999999999999979,514.0950052830824,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,4,20223,6.140470554430095,0.9999999999999979,514.0470554430108,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,5,20223,6.139289289458916,0.9999999999999979,513.9289289458928,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,6,20223,17.75757567769244,0.9999999999999979,1675.757567769248,2000,False,True,False,False,534.6247780323029
0.005,6.0,22,3,60,7,20223,6.137462206989491,0.9999999999999979,513.7462206989503,2000,False,True,False,True,534.6247780323029
0.005,5.0,21,3,60,0,20213,5.2073833425111795,-3.5660396848763805,246.02707212137202,2000,False,True,False,True,577.6660540103912
0.005,5.0,21,3,60,1,20213,5.2144886537714275,-3.5660396848763805,246.2263214816745,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,2,20213,5.209618645530339,-3.5660396848763805,246.08975518764976,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,3,20213,6.277713409531872,-3.5660396848763805,276.04160256981254,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,4,20213,5.985149886197858,-3.5660396848763805,267.8374447592649,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,5,20213,5.995152087239461,-3.5660396848763805,268.11792960871907,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,6,20213,5.216044309081688,-3.5660396848763805,246.26994565436266,2000,False,True,False,False,577.6660540103912
0.005,5.0,21,3,60,7,20213,6.012325606411018,-3.5660396848763805,268.5995148037574,2000,False,True,False,False,577.6660540103912
0.005,7.0,23,3,60,0,20233,7.193495121871635,1.0000000000000147,619.349512187153,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,1,20233,8.396210007623818,1.0000000000000147,739.6210007623696,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,2,20233,7.069396419794506,1.0000000000000147,606.9396419794404,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,3,20233,25.912205827916953,1.0000000000000147,2491.2205827916573,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,4,20233,7.057000130387447,1.0000000000000147,605.7000130387344,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,5,20233,7.063053206001798,1.0000000000000147,606.3053206001694,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,6,20233,7.843386418271721,1.0000000000000147,684.3386418271606,2000,False,True,False,False,538.1423892974854
0.005,7.0,23,3,60,7,20233,7.056168525143336,1.0000000000000147,605.6168525143233,2000,False,True,False,True,538.1423892974854
0.005,9.0,25,1,20,0,20251,5.077018474637617,0.9999999999999994,407.7018474637621,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,1,20251,4.428782361530801,0.9999999999999994,342.8782361530803,2000,False,True,False,True,456.9040639400482
0.005,9.0,25,1,20,2,20251,5.243056410418544,0.9999999999999994,424.30564104185476,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,3,20251,5.208828036885099,0.9999999999999994,420.88280368851025,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,4,20251,5.077866843298173,0.9999999999999994,407.78668432981766,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,5,20251,4.8587767947061575,0.9999999999999994,385.87767947061604,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,6,20251,4.527359158570949,0.9999999999999994,352.7359158570951,2000,False,True,False,False,456.9040639400482
0.005,9.0,25,1,20,7,20251,4.986622237716685,0.9999999999999994,398.6622237716688,2000,False,True,False,False,456.9040639400482
0.005,8.0,24,3,60,0,20243,8.288089812145442,1.0000000000000249,728.8089812145236,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,1,20243,8.200199823375247,1.0000000000000249,720.0199823375042,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,2,20243,9.074546583902587,1.0000000000000249,807.4546583902361,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,3,20243,9.369518714342329,1.0000000000000249,836.9518714342096,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,4,20243,9.373396231752682,1.0000000000000249,837.3396231752449,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,5,20243,8.86762526528788,1.0000000000000249,786.7625265287661,2000,False,True,False,False,536.571489572525
0.005,8.0,24,3,60,6,20243,7.983745794781138,1.0000000000000249,698.3745794780939,2000,False,True,False,True,536.571489572525
0.005,8.0,24,3,60,7,20243,9.370456136181554,1.0000000000000249,837.0456136181322,2000,False,True,False,False,536.571489572525
0.005,10.0,26,1,20,0,20261,5.2489095006922355,0.9999999999999996,424.8909500692237,2000,False,True,False,False,453.90874433517456
0.005,10.0,26,1,20,1,20261,5.2840286102063825,0.9999999999999996,428.4028610206384,2000,False,True,False,False,453.90874433517456
0.005,10.0,26,1,20,2,20261,4.834376357225827,0.9999999999999996,383.43763572258297,2000,False,True,False,True,453.90874433517456
0.005,10.0,26,1,20,3,20261,5.393161687748739,0.9999999999999996,439.3161687748741,2000,False,True,False,False,453.90874433517456
0.005,10.0,26,1,20,4,20261,5.303495687030313,0.9999999999999996,430.34956870303154,2000,False,True,False,False,453.90874433517456
0.005,10.0,26,1,20,5,20261,4.8890360581748045,0.9999999999999996,388.9036058174807,2000,False,True,False,False,453.90874433517456
0.005,10.0,26,1,20,6,20261,4.893232479537951,0.9999999999999996,389.3232479537953,2000,False,True,False,False,453.90874433517456
