p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,0.0,16,6,10016,-40.04679865185587,-43.56603968487638,8.077945708345355,,,2000,False,True,False,False,387.722953081131
0.005,0.0,16,7,10016,-39.89404803068989,-43.56603968487638,8.42856426874439,,,2000,False,True,False,False,387.722953081131
0.005,-1.0,15,0,10015,-50.520219885435466,-59.5660396848763,15.18620315753097,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,1,10015,-56.256070496752145,-59.5660396848763,5.556805867294467,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,2,10015,-56.30018215229854,-59.5660396848763,5.482750825563038,0.8933902840329178,0.11297586940232185,2000,False,True,False,True,388.27350544929504
0.005,-1.0,15,3,10015,-56.05681683545118,-59.5660396848763,5.8913146954037074,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,4,10015,-56.196239925545164,-59.5660396848763,5.657249965178939,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,5,10015,-56.26810401709367,-59.5660396848763,5.536603885754001,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,6,10015,-56.29168708193071,-59.5660396848763,5.497012425650555,,,2000,False,True,False,False,388.27350544929504
0.005,-1.0,15,7,10015,-56.24491463900009,-59.5660396848763,5.575534421032585,,,2000,False,True,False,False,388.27350544929504
0.005,-3.0,13,0,10013,-88.15606432949669,-91.56603968487632,3.7240611990155172,0.893058128426917,0.10417313975673771,2000,False,True,False,True,388.62758111953735
0.005,-3.0,13,1,10013,-87.99315664014645,-91.56603968487632,3.9019739818669756,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,2,10013,-82.3995290197343,-91.56603968487632,10.010819182186403,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,3,10013,-88.03085799507244,-91.56603968487632,3.8608000323811895,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,4,10013,-88.02377591051948,-91.56603968487632,3.8685344332325697,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,5,10013,-88.05785569127934,-91.56603968487632,3.831315633689472,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,6,10013,-87.99690443839575,-91.56603968487632,3.8978809815994184,,,2000,False,True,False,False,388.62758111953735
0.005,-3.0,13,7,10013,-88.09874431299998,-91.56603968487632,3.78666084479464,,,2000,False,True,False,False,388.62758111953735
0.005,3.0,19,0,10019,-10.124951960131279,-19.56603968487626,48.25242040187903,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,1,10019,-10.107581828996945,-19.56603968487626,48.34119734097397,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,2,10019,-10.514150286634251,-19.56603968487626,46.26326811162887,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,3,10019,-10.179246823208867,-19.56603968487626,47.974924986598054,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,4,10019,-10.521951578043067,-19.56603968487626,46.223396520164975,0.6699586576407928,0.10354877740449857,2000,False,True,False,True,388.5712320804596
0.005,3.0,19,5,10019,-10.207119393293825,-19.56603968487626,47.83247117103873,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,6,10019,-10.310639386879112,-19.56603968487626,47.30339121795398,,,2000,False,True,False,False,388.5712320804596
0.005,3.0,19,7,10019,-10.508354824228956,-19.56603968487626,46.292888119042914,,,2000,False,True,False,False,388.5712320804596
0.005,-4.0,12,0,10012,-104.02499531352208,-107.56603968487627,3.29197243082294,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,1,10012,-98.21523945432779,-107.56603968487627,8.693078464116034,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,2,10012,-103.94511420552666,-107.56603968487627,3.3662348171945466,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,3,10012,-104.07987294864223,-107.56603968487627,3.240954809200987,0.8927857100541602,0.10817490725614587,2000,False,True,False,True,388.9912393093109
0.005,-4.0,12,4,10012,-103.98647309369277,-107.56603968487627,3.3277850534147646,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,5,10012,-102.65736543310189,-107.56603968487627,4.563405203124294,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,6,10012,-104.00987674028856,-107.56603968487627,3.306027585477525,,,2000,False,True,False,False,388.9912393093109
0.005,-4.0,12,7,10012,-104.00592201062511,-107.56603968487627,3.3097041451752087,,,2000,False,True,False,False,388.9912393093109
