p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,4.0,0,dense8,5,90000,-11.55981355814995,-11.56603968487638,0.0538311029191028,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,6,90000,-11.55088380451254,-11.56603968487638,0.1310377689924251,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,7,90000,-11.559883106213636,-11.56603968487638,0.0532297902348856,,,2000,False,True,False,False,494.81046509742737
0.0,6.0,8,dense8,0,90008,1.0002394363627074,0.9999999999999948,0.0239436362712509,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,1,90008,1.0000002824996543,0.9999999999999948,2.824996594430488e-05,0.9999999922033832,-7.04297731259509e-16,1826,True,False,False,True,496.2646753787994
0.0,6.0,8,dense8,2,90008,1.0000034755661438,0.9999999999999948,0.000347556614888,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,3,90008,1.0027590068457588,0.9999999999999948,0.2759006845763925,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,4,90008,1.0000523948434543,0.9999999999999948,0.0052394843459646,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,5,90008,1.00000377428415,0.9999999999999948,0.0003774284155211,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,6,90008,1.000178732241335,0.9999999999999948,0.0178732241340019,,,2000,False,True,False,False,496.2646753787994
0.0,6.0,8,dense8,7,90008,1.0090926022287623,0.9999999999999948,0.9092602228767446,,,2000,False,True,False,False,496.2646753787994
0.0,4.75,3,dense8,0,90003,-5.559992000654782,-5.566039684876388,0.1086532716976055,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,1,90003,-5.491369988361559,-5.566039684876388,1.341522891360544,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,2,90003,-5.559992590341987,-5.566039684876388,0.1086426773210248,0.9998744174841468,-8.018759267718952e-16,1641,True,False,False,True,497.26153683662415
0.0,4.75,3,dense8,3,90003,-5.559725636528804,-5.566039684876388,0.1134387949970868,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,4,90003,-5.551512629292322,-5.566039684876388,0.2609944665600808,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,5,90003,-0.5978204918726364,-5.566039684876388,89.25950000865089,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,6,90003,-5.559582584155191,-5.566039684876388,0.1160088875891705,,,2000,False,True,False,False,497.26153683662415
0.0,4.75,3,dense8,7,90003,-5.558928643794987,-5.566039684876388,0.1277576424890064,,,2000,False,True,False,False,497.26153683662415
0.0,5.25,5,dense8,0,90005,-0.6652730491029605,-1.566039684876273,57.51876178313316,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,1,90005,-1.554884976094776,-1.566039684876273,0.7122877465508308,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,2,90005,1.0001415459352665,-1.566039684876273,163.86438067910674,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,3,90005,-1.5396489051309472,-1.566039684876273,1.6851922719577066,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,4,90005,-1.5599859649070276,-1.566039684876273,0.3865623603097708,0.9998719044923324,7.380164188238083e-16,2000,False,True,False,True,499.2260203361511
0.0,5.25,5,dense8,5,90005,-1.559313286803078,-1.566039684876273,0.4295164508379946,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,6,90005,1.000063956155485,-1.566039684876273,163.8594261571664,,,2000,False,True,False,False,499.2260203361511
0.0,5.25,5,dense8,7,90005,1.000262942638261,-1.566039684876273,163.87213250712023,,,2000,False,True,False,False,499.2260203361511
0.0,6.25,9,dense8,0,90009,1.000997738305565,1.0000000000000142,0.0997738305550818,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,1,90009,1.0042053244218767,1.0000000000000142,0.4205324421862439,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,2,90009,1.000825820939021,1.0000000000000142,0.0825820939006837,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,3,90009,1.0005619612855323,1.0000000000000142,0.0561961285518322,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,4,90009,1.0007192301869638,1.0000000000000142,0.0719230186949627,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,5,90009,1.0000051182457828,1.0000000000000142,0.0005118245768542,0.9999997192772498,-2.8102519969612326e-16,2000,False,True,False,True,499.6682138442993
0.0,6.25,9,dense8,6,90009,1.0016195440807638,1.0000000000000142,0.1619544080749579,,,2000,False,True,False,False,499.6682138442993
0.0,6.25,9,dense8,7,90009,1.0039079900352588,1.0000000000000142,0.3907990035244502,,,2000,False,True,False,False,499.6682138442993
0.0,4.25,1,dense8,0,90001,-9.529785688657284,-9.566039684876388,0.378986471030644,,,2000,False,True,False,False,500.44210839271545
0.0,4.25,1,dense8,1,90001,-9.559988638663665,-9.566039684876388,0.0632554997894475,,,2000,False,True,False,False,500.44210839271545
0.0,4.25,1,dense8,2,90001,-9.55999219306158,-9.566039684876388,0.0632183433691039,0.9998743942455512,-1.1045309632196084e-15,1983,True,False,False,True,500.44210839271545
0.0,4.25,1,dense8,3,90001,-9.559991589063271,-9.566039684876388,0.0632246573540495,,,1979,True,False,False,False,500.44210839271545
0.0,4.25,1,dense8,4,90001,-9.554302971450316,-9.566039684876388,0.1226914565766066,,,2000,False,True,False,False,500.44210839271545
0.0,4.25,1,dense8,5,90001,-9.557451202477525,-9.566039684876388,0.0897809614196297,,,2000,False,True,False,False,500.44210839271545
0.0,4.25,1,dense8,6,90001,-9.559959628259024,-9.566039684876388,0.0635587643126564,,,2000,False,True,False,False,500.44210839271545
0.0,4.25,1,dense8,7,90001,-9.559565186047267,-9.566039684876388,0.0676821238715638,,,2000,False,True,False,False,500.44210839271545
0.0,6.5,10,dense8,0,90010,1.000614408669111,1.000000000000005,0.0614408669106,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,1,90010,1.000088344272552,1.000000000000005,0.0088344272546558,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,2,90010,1.0000394265808534,1.000000000000005,0.00394265808481,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,3,90010,1.0018506596174053,1.000000000000005,0.1850659617399931,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,4,90010,1.0000352873413298,1.000000000000005,0.0035287341324518,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,5,90010,1.0002611290919847,1.000000000000005,0.0261129091979393,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,6,90010,1.000095038432931,1.000000000000005,0.0095038432925686,,,2000,False,True,False,False,501.9409644603729
0.0,6.5,10,dense8,7,90010,1.000005449155725,1.000000000000005,0.0005449155719983,0.9999997779668062,-1.6401810841727908e-15,2000,False,True,False,True,501.9409644603729
0.0,4.5,2,dense8,0,90002,-7.556561499192736,-7.566039684876383,0.1252727460918893,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,1,90002,-1.9412611737419316,-7.566039684876383,74.34243997394987,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,2,90002,-7.1719817500098175,-7.566039684876383,5.208245677778306,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,3,90002,1.0005371826434066,-7.566039684876383,113.2240541196653,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,4,90002,-7.4901356350889,-7.566039684876383,1.003220349732056,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,5,90002,-7.552036442673441,-7.566039684876383,0.1850802108655699,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,6,90002,-7.559831364019155,-7.566039684876383,0.0820550924367683,,,2000,False,True,False,False,502.7251121997833
0.0,4.5,2,dense8,7,90002,-7.559981393307375,-7.566039684876383,0.080072162205522,0.99987398225378,-1.2082891111264714e-15,2000,False,True,False,True,502.7251121997833
0.0,5.75,7,basin64,0,110007,1.0000341421389698,0.9999999999999998,0.0034142138970016953,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,1,110007,1.0002318326695427,0.9999999999999998,0.023183266954296407,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,2,110007,1.0003347596115135,0.9999999999999998,0.03347596115137464,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,3,110007,1.0029676497289572,0.9999999999999998,0.29676497289574677,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,4,110007,1.000000240720503,0.9999999999999998,2.407205033083671e-05,,,1341,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,5,110007,1.00000071016859,0.9999999999999998,7.101685901567124e-05,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,6,110007,1.000140293868765,0.9999999999999998,0.014029386876512898,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,7,110007,1.0013212485073082,0.9999999999999998,0.1321248507308415,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,8,110007,1.0000002516803557,0.9999999999999998,2.5168035588940547e-05,,,2539,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,9,110007,1.3878065112121298,0.9999999999999998,38.78065112121302,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,10,110007,1.0019657629964074,0.9999999999999998,0.19657629964076057,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,11,110007,1.000069706873351,0.9999999999999998,0.006970687335128291,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,12,110007,1.0000591519444477,0.9999999999999998,0.005915194444794382,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,13,110007,1.0002989469159473,0.9999999999999998,0.029894691594756224,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,14,110007,1.0003616522347294,0.9999999999999998,0.03616522347296148,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,15,110007,1.0000644613595493,0.9999999999999998,0.0064461359549516945,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,16,110007,1.0000044342978582,0.9999999999999998,0.00044342978584577264,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,17,110007,1.000062646910414,0.9999999999999998,0.006264691041413252,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,18,110007,1.0000204158592083,0.9999999999999998,0.002041585920853351,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,19,110007,1.0002346670293547,0.9999999999999998,0.023466702935492918,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,20,110007,1.0033845992386676,0.9999999999999998,0.33845992386678525,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,21,110007,1.0039247587673163,0.9999999999999998,0.3924758767316573,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,22,110007,1.0000005571667385,0.9999999999999998,5.571667387460623e-05,,,3073,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,23,110007,1.0018966224415633,0.9999999999999998,0.1896622441563523,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,24,110007,1.0004344611309115,0.9999999999999998,0.043446113091172314,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,25,110007,1.0000001565950591,0.9999999999999998,1.5659505936405086e-05,,,1711,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,26,110007,1.0000001800072686,0.9999999999999998,1.8000726886846514e-05,,,1387,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,27,110007,1.0000032507029795,0.9999999999999998,0.0003250702979684662,,,3393,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,28,110007,1.0002525230932306,0.9999999999999998,0.025252309323087203,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,29,110007,1.0000002993741417,0.9999999999999998,2.9937414192104945e-05,,,1370,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,30,110007,1.0000010391504135,0.9999999999999998,0.00010391504137174937,,,2918,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,31,110007,1.0000118834761178,0.9999999999999998,0.001188347611802421,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,32,110007,1.0000009171492614,0.9999999999999998,9.171492616477653e-05,,,2710,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,33,110007,1.0007709329816277,0.9999999999999998,0.07709329816278923,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,34,110007,1.0005908289414918,0.9999999999999998,0.05908289414919833,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,35,110007,1.0000002908490182,0.9999999999999998,2.9084901842502127e-05,,,2372,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,36,110007,1.0008248556445973,0.9999999999999998,0.08248556445975555,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,37,110007,1.0000049489611103,0.9999999999999998,0.0004948961110473605,,,1436,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,38,110007,1.0000062535828689,0.9999999999999998,0.0006253582869097942,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,39,110007,1.0000018449340606,0.9999999999999998,0.00018449340608572845,,,3273,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,40,110007,1.0002487678118848,0.9999999999999998,0.024876781188498683,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,41,110007,1.0000001640391099,0.9999999999999998,1.6403911007323305e-05,,,842,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,42,110007,1.0040546114785842,0.9999999999999998,0.40546114785844367,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,43,110007,1.0000350579888675,0.9999999999999998,0.003505798886771495,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,44,110007,1.0007400464912437,0.9999999999999998,0.07400464912439289,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,45,110007,1.0000401652388893,0.9999999999999998,0.00401652388895002,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,46,110007,1.001497091625771,0.9999999999999998,0.14970916257712746,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,47,110007,1.0008234877269055,0.9999999999999998,0.08234877269057697,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,48,110007,1.0000001230798228,0.9999999999999998,1.2307982300008294e-05,0.9999999911842217,1.7130394338195657e-16,1024,True,False,False,True,3289.95476770401
0.0,5.75,7,basin64,49,110007,1.0000646656044758,0.9999999999999998,0.00646656044760441,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,50,110007,1.0000014063698979,0.9999999999999998,0.00014063698980937292,,,3533,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,51,110007,1.0000048082737683,0.9999999999999998,0.00048082737684751475,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,52,110007,1.0000018959311705,0.9999999999999998,0.00018959311707256182,,,3374,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,53,110007,1.0000007795525065,0.9999999999999998,7.79552506768866e-05,,,1829,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,54,110007,1.000000905687744,0.9999999999999998,9.05687744134909e-05,,,3235,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,55,110007,1.0000253227696048,0.9999999999999998,0.002532276960498515,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,56,110007,1.000000399128105,0.9999999999999998,3.9912810523290445e-05,,,1437,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,57,110007,1.001324684881269,0.9999999999999998,0.1324684881269134,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,58,110007,1.0002344588570014,0.9999999999999998,0.023445885700157383,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,59,110007,1.0000324898770714,0.9999999999999998,0.003248987707160645,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,60,110007,1.000005110777443,0.9999999999999998,0.0005110777443251281,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,61,110007,1.0000013684459876,0.9999999999999998,0.0001368445987859346,,,3473,True,False,False,False,3289.95476770401
0.0,5.75,7,basin64,62,110007,1.0000804351502324,0.9999999999999998,0.008043515023259397,,,4000,False,True,False,False,3289.95476770401
0.0,5.75,7,basin64,63,110007,1.000984458926451,0.9999999999999998,0.09844589264511597,,,4000,False,True,False,False,3289.95476770401
0.0,5.5,6,basin64,0,110006,1.0024824222800999,0.43396031512367017,131.00785655813067,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,1,110006,1.0000077118866817,0.43396031512367017,130.43759464542262,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,2,110006,1.0000252596945562,0.43396031512367017,130.4416382888764,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,3,110006,1.0006758941553573,0.43396031512367017,130.59156777277764,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,4,110006,0.49198414861169776,0.43396031512367017,13.370769507228314,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,5,110006,1.000000255871191,0.43396031512367017,130.43587651239733,,,2473,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,6,110006,1.0000963204849063,0.43396031512367017,130.4580132401965,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,7,110006,1.000529955924949,0.43396031512367017,130.55793837734163,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,8,110006,0.512441062510625,0.43396031512367017,18.084775186088017,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,9,110006,1.0008338401453325,0.43396031512367017,130.6279641861064,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,10,110006,1.0007414248958046,0.43396031512367017,130.6066684025273,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,11,110006,1.0007549868376668,0.43396031512367017,130.6097935596879,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,12,110006,1.001780162558957,0.43396031512367017,130.84603076515634,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,13,110006,1.0000027688750297,0.43396031512367017,130.43645559849145,,,3544,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,14,110006,1.0013421388200754,0.43396031512367017,130.74509440678062,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,15,110006,1.0000089509072758,0.43396031512367017,130.4378801601462,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,16,110006,1.000282640044862,0.43396031512367017,130.50094794032051,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,17,110006,1.000195700344681,0.43396031512367017,130.48091391943177,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,18,110006,1.0002410895454852,0.43396031512367017,130.49137321702702,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,19,110006,1.0018303196386742,0.43396031512367017,130.85758875282693,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,20,110006,1.001741644197217,0.43396031512367017,130.83715475497803,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,21,110006,1.0015200701207925,0.43396031512367017,130.7860961515292,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,22,110006,1.0000004378059595,0.43396031512367017,130.43591843668446,,,2614,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,23,110006,1.000001604066287,0.43396031512367017,130.43618718483648,,,3814,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,24,110006,0.984423797016118,0.43396031512367017,126.84650248158673,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,25,110006,1.0000027306952743,0.43396031512367017,130.4364468005083,,,3533,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,26,110006,1.000002487125093,0.43396031512367017,130.43639067321442,,,3883,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,27,110006,1.0003326011630191,0.43396031512367017,130.51246077142883,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,28,110006,1.0000012062976391,0.43396031512367017,130.43609552469294,,,2474,True,False,False,False,3379.7395191192627
0.0,5.5,6,basin64,29,110006,1.000231470495582,0.43396031512367017,130.4891566433985,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,30,110006,1.0005927352500397,0.43396031512367017,130.57240498244417,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,31,110006,0.9005538537764116,0.43396031512367017,107.51986354323009,,,4000,False,True,False,False,3379.7395191192627
0.0,5.5,6,basin64,32,110006,0.46809791923270266,0.43396031512367017,7.866526712080561,,,4000,False,True,False,False,3379.7395191192627
