p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,9.0,25,7,170025,1.0000006813865872,1.000000000000004,6.813865831567484e-05,,,685,True,False,False,False,90.06499099731445
0.0,8.0,24,0,170024,1.0000004212955294,1.0000000000000138,4.2129551558466844e-05,,,727,True,False,False,False,103.53592157363892
0.0,8.0,24,1,170024,1.0000697823218907,1.0000000000000138,0.006978232187693127,,,2000,False,True,False,False,103.53592157363892
0.0,8.0,24,2,170024,1.0000006405880915,1.0000000000000138,6.4058807769384e-05,,,874,True,False,False,False,103.53592157363892
0.0,8.0,24,3,170024,1.0000000290687174,1.0000000000000138,2.9068703666367976e-06,0.9999999994282089,1.513546232854389e-16,382,True,False,False,True,103.53592157363892
0.0,8.0,24,4,170024,1.0000513405135307,1.0000000000000138,0.00513405135169613,,,2000,False,True,False,False,103.53592157363892
0.0,8.0,24,5,170024,1.0000000513435403,1.0000000000000138,5.134352654145786e-06,,,507,True,False,False,False,103.53592157363892
0.0,8.0,24,6,170024,1.000000077484403,1.0000000000000138,7.748438912713489e-06,,,406,True,False,False,False,103.53592157363892
0.0,8.0,24,7,170024,1.0000000443280337,1.0000000000000138,4.432801992137964e-06,,,372,True,False,False,False,103.53592157363892
0.0,-3.0,13,0,170013,-91.55949218458359,-91.56603968487632,0.007150577130188151,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,1,170013,-91.55324163631936,-91.56603968487632,0.013976850588934279,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,2,170013,-78.50300074562357,-91.56603968487632,14.266248692429068,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,3,170013,-91.55825239923628,-91.56603968487632,0.008504556565768921,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,4,170013,-91.55998372202603,-91.56603968487632,0.006613765180982514,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,5,170013,-91.5597622915707,-91.56603968487632,0.006855591141882811,,,2000,False,True,False,False,220.10389184951782
0.0,-3.0,13,6,170013,-91.55999197968438,-91.56603968487632,0.006604746926639197,0.9998743887688044,-3.3135928896588274e-16,1191,True,False,False,True,220.10389184951782
0.0,-3.0,13,7,170013,-91.55980740950378,-91.56603968487632,0.006806317488435662,,,2000,False,True,False,False,220.10389184951782
0.0,-2.0,14,0,170014,-68.43790528026581,-75.5660396848763,9.432986609244137,,,1631,True,False,False,False,209.41322469711304
0.0,-2.0,14,1,170014,-68.43788342883228,-75.5660396848763,9.433015526246564,,,2000,False,True,False,False,209.41322469711304
0.0,-2.0,14,2,170014,-69.38652131746474,-75.5660396848763,8.17763957616575,,,2000,False,True,False,False,209.41322469711304
0.0,-2.0,14,3,170014,-75.5599925428997,-75.5660396848763,0.008002459837530541,0.9998744092156175,3.43529458326183e-16,926,True,False,False,True,209.41322469711304
0.0,-2.0,14,4,170014,-75.55999168780718,-75.5660396848763,0.008003591420615451,,,1989,True,False,False,False,209.41322469711304
0.0,-2.0,14,5,170014,-68.43640853739906,-75.5660396848763,9.434967317605976,,,2000,False,True,False,False,209.41322469711304
0.0,-2.0,14,6,170014,-75.55314491586977,-75.5660396848763,0.017064238195238793,,,2000,False,True,False,False,209.41322469711304
0.0,-2.0,14,7,170014,-75.55917619710937,-75.5660396848763,0.009082767597133981,,,2000,False,True,False,False,209.41322469711304
0.0,10.0,26,0,170026,1.0000000743268458,1.0000000000000429,7.4326802934617935e-06,,,395,True,False,False,False,53.96598529815674
0.0,10.0,26,1,170026,1.0000001890151637,1.0000000000000429,1.8901512088830586e-05,,,589,True,False,False,False,53.96598529815674
0.0,10.0,26,2,170026,43.562092108172905,1.0000000000000429,4256.209210817104,,,563,True,False,False,False,53.96598529815674
0.0,10.0,26,3,170026,1.0000000698895477,1.0000000000000429,6.988950485009283e-06,,,325,True,False,False,False,53.96598529815674
0.0,10.0,26,4,170026,1.000000061903652,1.0000000000000429,6.190360912760886e-06,,,388,True,False,False,False,53.96598529815674
0.0,10.0,26,5,170026,1.000000019934364,1.0000000000000429,1.9934321082714345e-06,0.999999999674726,-5.98479599199884e-17,309,True,False,False,True,53.96598529815674
0.0,10.0,26,6,170026,1.0000002853932242,1.0000000000000429,2.853931813095889e-05,,,763,True,False,False,False,53.96598529815674
0.0,10.0,26,7,170026,1.0000001548899782,1.0000000000000429,1.548899353220823e-05,,,511,True,False,False,False,53.96598529815674
0.0,-1.0,15,0,170015,-59.55999257824885,-59.56603968487627,0.010151936672996095,0.9998744121937295,-1.923916755043218e-16,1363,True,False,False,True,207.5994164943695
0.0,-1.0,15,1,170015,-59.55972114065943,-59.56603968487627,0.010607628525034118,,,2000,False,True,False,False,207.5994164943695
0.0,-1.0,15,2,170015,-53.412148761464934,-59.56603968487627,10.331207103858883,,,2000,False,True,False,False,207.5994164943695
0.0,-1.0,15,3,170015,-59.55386257477593,-59.56603968487627,0.02044304131140316,,,2000,False,True,False,False,207.5994164943695
0.0,-1.0,15,4,170015,-59.55999219156956,-59.56603968487627,0.01015258583364455,,,1186,True,False,False,False,207.5994164943695
0.0,-1.0,15,5,170015,-59.546848904357525,-59.56603968487627,0.032217653918699,,,2000,False,True,False,False,207.5994164943695
0.0,-1.0,15,6,170015,-59.55983170326501,-59.56603968487627,0.010422015034243844,,,2000,False,True,False,False,207.5994164943695
0.0,-1.0,15,7,170015,-59.55597536703377,-59.56603968487627,0.016896066778569564,,,2000,False,True,False,False,207.5994164943695
0.0,7.0,23,0,170023,1.0003317098143274,0.9999999999999978,0.03317098143296179,,,2000,False,True,False,False,151.03400588035583
0.0,7.0,23,1,170023,1.0000005655031647,0.9999999999999978,5.655031669604695e-05,,,1577,True,False,False,False,151.03400588035583
0.0,7.0,23,2,170023,1.0002758646701433,0.9999999999999978,0.02758646701455098,,,2000,False,True,False,False,151.03400588035583
0.0,7.0,23,3,170023,19.52410016617682,0.9999999999999978,1852.4100166176866,,,2000,False,True,False,False,151.03400588035583
0.0,7.0,23,4,170023,1.000000088535792,0.9999999999999978,8.85357942514988e-06,,,720,True,False,False,False,151.03400588035583
0.0,7.0,23,5,170023,1.0000000198859271,0.9999999999999978,1.9885929347651696e-06,0.9999999996331683,-6.310056643849489e-16,543,True,False,False,True,151.03400588035583
0.0,7.0,23,6,170023,1.0000001790663657,0.9999999999999978,1.7906636795572735e-05,,,591,True,False,False,False,151.03400588035583
0.0,7.0,23,7,170023,1.0000005054839234,0.9999999999999978,5.054839256057886e-05,,,1008,True,False,False,False,151.03400588035583
0.0,1.0,17,0,170017,-29.65862827999215,-35.56603968487625,16.60969693906097,,,2000,False,True,False,False,223.18588757514954
