p,K,K_index,lambda,n_CX,restart,seed,energy,E_exact,err_pct,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.02,-16.0,0,2,40,4,40002,-338.30763169958703,-382.9999999999999,11.669025665904142,2000,False,True,False,False,475.87153720855713
0.02,-16.0,0,2,40,5,40002,-335.7817329517327,-382.9999999999999,12.328529255422248,2000,False,True,False,False,475.87153720855713
0.02,-16.0,0,2,40,6,40002,-344.4104125300854,-382.9999999999999,10.075610305460701,2000,False,True,False,False,475.87153720855713
0.02,-16.0,0,2,40,7,40002,-344.41036651973184,-382.9999999999999,10.075622318607849,2000,False,True,False,False,475.87153720855713
0.02,-15.0,1,1,20,0,40011,-338.4602406312538,-358.99999999999966,5.721381439762088,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,1,40011,-335.7387791659443,-358.99999999999966,6.479448700293972,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,2,40011,-332.6751504177341,-358.99999999999966,7.332827181689586,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,3,40011,-336.25367053631095,-358.99999999999966,6.336024920247557,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,4,40011,-338.4774703843629,-358.99999999999966,5.716582065636985,2000,False,True,False,True,418.88015961647034
0.02,-15.0,1,1,20,5,40011,-336.42218159921487,-358.99999999999966,6.289085905511091,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,6,40011,-336.4339923583809,-358.99999999999966,6.285796000450908,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,1,20,7,40011,-335.77750700408814,-358.99999999999966,6.4686610016466695,2000,False,True,False,False,418.88015961647034
0.02,-15.0,1,2,40,0,40012,-317.1682693175627,-358.99999999999966,11.652292669202506,2000,False,True,False,False,455.17131209373474
0.02,-15.0,1,2,40,1,40012,-325.7140205979476,-358.99999999999966,9.271860557674682,2000,False,True,False,True,455.17131209373474
0.02,-15.0,1,2,40,2,40012,-317.2547441604328,-358.99999999999966,11.628204969238697,2000,False,True,False,False,455.17131209373474
0.02,-15.0,1,2,40,3,40012,-317.25474811279116,-358.99999999999966,11.628203868303213,1817,True,False,False,False,455.17131209373474
0.02,-15.0,1,2,40,4,40012,-312.5618247664104,-358.99999999999966,12.935424856153013,2000,False,True,False,False,455.17131209373474
0.02,-15.0,1,2,40,5,40012,-322.94950560440844,-358.99999999999966,10.041920444454387,2000,False,True,False,False,455.17131209373474
0.02,-15.0,1,2,40,6,40012,-325.7131268108393,-358.99999999999966,9.272109523443007,2000,False,True,False,False,455.17131209373474
0.02,-15.0,1,2,40,7,40012,-321.1906254800048,-358.99999999999966,10.531859197770158,2000,False,True,False,False,455.17131209373474
0.02,-16.0,0,3,60,0,40003,-322.99570921405757,-382.9999999999999,15.666916654293036,2000,False,True,False,False,495.82370924949646
0.02,-16.0,0,3,60,1,40003,-323.14849600148256,-382.9999999999999,15.627024542693825,1729,True,False,False,False,495.82370924949646
0.02,-16.0,0,3,60,2,40003,-323.1484958076862,-382.9999999999999,15.6270245932934,1719,True,False,False,False,495.82370924949646
0.02,-16.0,0,3,60,3,40003,-322.99626210531324,-382.9999999999999,15.666772296262838,2000,False,True,False,False,495.82370924949646
0.02,-16.0,0,3,60,4,40003,-325.4975184222047,-382.9999999999999,15.01370276182643,2000,False,True,False,False,495.82370924949646
0.02,-16.0,0,3,60,5,40003,-321.84328256715145,-382.9999999999999,15.96781134016931,1849,True,False,False,False,495.82370924949646
0.02,-16.0,0,3,60,6,40003,-325.4975353232445,-382.9999999999999,15.013698349022297,2000,False,True,False,True,495.82370924949646
0.02,-16.0,0,3,60,7,40003,-318.8599462547405,-382.9999999999999,16.746750325132997,2000,False,True,False,False,495.82370924949646
0.02,-14.0,2,1,20,0,40021,-315.3116488340182,-335.0000000000001,5.877119751039384,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,1,40021,-314.0712675128988,-335.0000000000001,6.247382831970531,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,2,40021,-312.291815481778,-335.0000000000001,6.778562542752875,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,3,40021,-314.6165076249247,-335.0000000000001,6.084624589574754,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,4,40021,-315.9511343499716,-335.0000000000001,5.686228552247317,2000,False,True,False,True,419.279780626297
0.02,-14.0,2,1,20,5,40021,-314.0398427586184,-335.0000000000001,6.256763355636324,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,6,40021,-312.9600062980242,-335.0000000000001,6.579102597604744,2000,False,True,False,False,419.279780626297
0.02,-14.0,2,1,20,7,40021,-311.8627024165385,-335.0000000000001,6.906655995063159,2000,False,True,False,False,419.279780626297
0.02,-15.0,1,3,60,0,40013,-302.8711771359353,-358.99999999999966,15.634769600017947,2000,False,True,False,False,489.4605631828308
0.02,-15.0,1,3,60,1,40013,-303.885075226372,-358.99999999999966,15.35234673360103,1596,True,False,False,False,489.4605631828308
0.02,-15.0,1,3,60,2,40013,-298.7071062038547,-358.99999999999966,16.794677937644845,2000,False,True,False,False,489.4605631828308
0.02,-15.0,1,3,60,3,40013,-306.98922026637314,-358.99999999999966,14.487682377054757,2000,False,True,False,True,489.4605631828308
0.02,-15.0,1,3,60,4,40013,-303.03877611445813,-358.99999999999966,15.588084647783171,1838,True,False,False,False,489.4605631828308
0.02,-15.0,1,3,60,5,40013,-305.19882306566916,-358.99999999999966,14.986400260259206,2000,False,True,False,False,489.4605631828308
0.02,-15.0,1,3,60,6,40013,-298.7211698508817,-358.99999999999966,16.790760487219497,2000,False,True,False,False,489.4605631828308
0.02,-15.0,1,3,60,7,40013,-303.0387765532593,-358.99999999999966,15.58808452555443,1738,True,False,False,False,489.4605631828308
0.02,-13.0,3,1,20,0,40031,-290.9373614737256,-311.0,6.4510091724354925,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,1,40031,-290.22102798200507,-311.0,6.681341484885831,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,2,40031,-290.49237389024483,-311.0,6.59409199670584,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,3,40031,-291.669763016919,-311.0,6.215510283948881,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,4,40031,-292.79547602842956,-311.0,5.853544685392424,2000,False,True,False,True,407.532851934433
0.02,-13.0,3,1,20,5,40031,-291.6696586462086,-311.0,6.215543843662838,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,6,40031,-291.6685272071119,-311.0,6.215907650446341,2000,False,True,False,False,407.532851934433
0.02,-13.0,3,1,20,7,40031,-291.66748645042134,-311.0,6.216242298899892,2000,False,True,False,False,407.532851934433
0.02,-14.0,2,2,40,0,40022,-304.11664920121905,-335.0000000000001,9.218910686203301,2000,False,True,False,True,466.98425030708313
0.02,-14.0,2,2,40,1,40022,-293.8539697312049,-335.0000000000001,12.282397095162738,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,2,40022,-291.75353127487176,-335.0000000000001,12.909393649292042,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,3,40022,-296.2027815633075,-335.0000000000001,11.581259234833613,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,4,40022,-296.1152208026327,-335.0000000000001,11.607396775333559,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,5,40022,-301.488589255654,-335.0000000000001,10.003406192342117,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,6,40022,-301.4884990333779,-335.0000000000001,10.003433124364843,2000,False,True,False,False,466.98425030708313
0.02,-14.0,2,2,40,7,40022,-291.7963998515716,-335.0000000000001,12.896597059232388,2000,False,True,False,False,466.98425030708313
0.02,-13.0,3,2,40,0,40032,-280.0276724189266,-311.0,9.958947775264756,1777,True,False,False,False,449.3206446170807
0.02,-13.0,3,2,40,1,40032,-271.00339803813915,-311.0,12.860643717640144,2000,False,True,False,False,449.3206446170807
0.02,-13.0,3,2,40,2,40032,-275.0586597562674,-311.0,11.55670104300084,2000,False,True,False,False,449.3206446170807
0.02,-13.0,3,2,40,3,40032,-280.02767296382973,-311.0,9.95894760005475,1804,True,False,False,False,449.3206446170807
0.02,-13.0,3,2,40,4,40032,-269.22245388721103,-311.0,13.433294570028606,2000,False,True,False,False,449.3206446170807
0.02,-13.0,3,2,40,5,40032,-270.969097989982,-311.0,12.871672672031508,2000,False,True,False,False,449.3206446170807
0.02,-13.0,3,2,40,6,40032,-282.51945081417733,-311.0,9.157732857177708,2000,False,True,False,True,449.3206446170807
0.02,-13.0,3,2,40,7,40032,-275.0561718110417,-311.0,11.557501025388529,2000,False,True,False,False,449.3206446170807
0.02,-14.0,2,3,60,0,40023,-282.9306605655153,-335.0000000000001,15.543086398353664,1581,True,False,False,False,488.2652428150177
0.02,-14.0,2,3,60,1,40023,-282.79427642072756,-335.0000000000001,15.583798083364938,2000,False,True,False,False,488.2652428150177
0.02,-14.0,2,3,60,2,40023,-282.93066036100925,-335.0000000000001,15.543086459400254,1511,True,False,False,False,488.2652428150177
0.02,-14.0,2,3,60,3,40023,-286.6325215220979,-335.0000000000001,14.438053276985737,2000,False,True,False,True,488.2652428150177
0.02,-14.0,2,3,60,4,40023,-282.93066051293977,-335.0000000000001,15.54308641404786,1652,True,False,False,False,488.2652428150177
0.02,-14.0,2,3,60,5,40023,-284.9001184461842,-335.0000000000001,14.955188523527136,2000,False,True,False,False,488.2652428150177
0.02,-14.0,2,3,60,6,40023,-282.9306605028017,-335.0000000000001,15.543086417074154,1952,True,False,False,False,488.2652428150177
0.02,-14.0,2,3,60,7,40023,-282.7933312075045,-335.0000000000001,15.584080236565857,2000,False,True,False,False,488.2652428150177
0.02,-12.0,4,1,20,0,40041,-270.8796717093049,-286.9999999999998,5.616839125677664,2000,False,True,False,True,425.7732992172241
0.02,-12.0,4,1,20,1,40041,-269.25194594508207,-286.9999999999998,6.183990959901643,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,2,40041,-270.877500774559,-286.9999999999998,5.617595548934073,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,3,40041,-269.17016899966535,-286.9999999999998,6.212484669106075,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,4,40041,-269.26425955174255,-286.9999999999998,6.179700504619245,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,5,40041,-269.25768342567517,-286.9999999999998,6.1819918377437695,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,6,40041,-269.2648839709386,-286.9999999999998,6.179482936955108,2000,False,True,False,False,425.7732992172241
0.02,-12.0,4,1,20,7,40041,-268.8420836100798,-286.9999999999998,6.326800135860629,2000,False,True,False,False,425.7732992172241
0.02,-13.0,3,3,60,0,40033,-266.2768409912236,-311.0,14.380436980313958,1828,True,False,False,True,461.0020205974579
0.02,-13.0,3,3,60,1,40033,-263.2874088212525,-311.0,15.341669189307883,2000,False,True,False,False,461.0020205974579
0.02,-13.0,3,3,60,2,40033,-262.8243233272009,-311.0,15.490571277427367,1315,True,False,False,False,461.0020205974579
0.02,-13.0,3,3,60,3,40033,-258.21724752834245,-311.0,16.97194613236577,2000,False,True,False,False,461.0020205974579
0.02,-13.0,3,3,60,4,40033,-262.69600676509816,-311.0,15.531830622154933,2000,False,True,False,False,461.0020205974579
0.02,-13.0,3,3,60,5,40033,-258.9065789417544,-311.0,16.750296160207593,1935,True,False,False,False,461.0020205974579
0.02,-13.0,3,3,60,6,40033,-264.60142252974214,-311.0,14.91915674284819,2000,False,True,False,False,461.0020205974579
0.02,-13.0,3,3,60,7,40033,-261.34435989812755,-311.0,15.966443762659951,1060,True,False,False,False,461.0020205974579
0.02,-11.0,5,1,20,0,40051,-247.73692125332943,-262.9999999999997,5.803451994931675,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,1,40051,-245.0787085904805,-262.9999999999997,6.8141792431632116,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,2,40051,-246.8537795872131,-262.9999999999997,6.139247305242066,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,3,40051,-246.66963271567764,-262.9999999999997,6.209265127118668,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,4,40051,-248.3268327343741,-262.9999999999997,5.579151051568678,2000,False,True,False,True,426.800904750824
0.02,-11.0,5,1,20,5,40051,-246.8602904231639,-262.9999999999997,6.136771702218953,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,6,40051,-247.73693852737006,-262.9999999999997,5.80344542685539,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,1,20,7,40051,-245.76358210949667,-262.9999999999997,6.553771061027783,2000,False,True,False,False,426.800904750824
0.02,-11.0,5,3,60,0,40053,-218.9376621157069,-262.9999999999997,16.753740640415536,1482,True,False,False,False,403.67396330833435
0.02,-11.0,5,3,60,1,40053,-222.61778414916972,-262.9999999999997,15.354454696133093,1562,True,False,False,False,403.67396330833435
0.02,-11.0,5,3,60,2,40053,-224.00401721797087,-262.9999999999997,14.827369879098438,1620,True,False,False,False,403.67396330833435
0.02,-11.0,5,3,60,3,40053,-225.56874930370876,-262.9999999999997,14.232414713418631,1736,True,False,False,True,403.67396330833435
0.02,-11.0,5,3,60,4,40053,-222.61778424859506,-262.9999999999997,15.354454658328784,1454,True,False,False,False,403.67396330833435
0.02,-11.0,5,3,60,5,40053,-219.89211055066608,-262.9999999999997,16.390832490240946,2000,False,True,False,False,403.67396330833435
0.02,-11.0,5,3,60,6,40053,-221.13316366280358,-262.9999999999997,15.918949177641132,1110,True,False,False,False,403.67396330833435
0.02,-11.0,5,3,60,7,40053,-222.61778431884764,-262.9999999999997,15.354454631616775,1363,True,False,False,False,403.67396330833435
0.02,-12.0,4,2,40,0,40042,-250.191487181621,-286.9999999999998,12.825265790375889,2000,False,True,False,False,476.3460340499878
0.02,-12.0,4,2,40,1,40042,-260.9226354007301,-286.9999999999998,9.086189755843103,2000,False,True,False,False,476.3460340499878
0.02,-12.0,4,2,40,2,40042,-254.00322366462976,-286.9999999999998,11.497134611627192,1853,True,False,False,False,476.3460340499878
0.02,-12.0,4,2,40,3,40042,-260.92269690577115,-286.9999999999998,9.086168325515208,2000,False,True,False,True,476.3460340499878
0.02,-12.0,4,2,40,4,40042,-254.10238587391098,-286.9999999999998,11.462583319194712,1935,True,False,False,False,476.3460340499878
0.02,-12.0,4,2,40,5,40042,-248.5335432581586,-286.9999999999998,13.40294659994467,2000,False,True,False,False,476.3460340499878
0.02,-12.0,4,2,40,6,40042,-260.92253165760843,-286.9999999999998,9.086225903272252,2000,False,True,False,False,476.3460340499878
0.02,-12.0,4,2,40,7,40042,-254.1022620218754,-286.9999999999998,11.46262647321408,2000,False,True,False,False,476.3460340499878
0.02,-12.0,4,3,60,0,40043,-242.71995911942207,-286.9999999999998,15.428585672675169,1428,True,False,False,False,493.99714732170105
0.02,-12.0,4,3,60,1,40043,-242.71995968964038,-286.9999999999998,15.428585473992834,1472,True,False,False,False,493.99714732170105
0.02,-12.0,4,3,60,2,40043,-241.23766305052956,-286.9999999999998,15.94506513918824,1896,True,False,False,False,493.99714732170105
0.02,-12.0,4,3,60,3,40043,-242.59790853974184,-286.9999999999998,15.471112007058526,2000,False,True,False,False,493.99714732170105
0.02,-12.0,4,3,60,4,40043,-242.59428114423892,-286.9999999999998,15.472375907930621,2000,False,True,False,False,493.99714732170105
0.02,-12.0,4,3,60,5,40043,-242.59987454007933,-286.9999999999998,15.470426989519332,2000,False,True,False,False,493.99714732170105
0.02,-12.0,4,3,60,6,40043,-242.59975300706347,-286.9999999999998,15.470469335517889,2000,False,True,False,False,493.99714732170105
0.02,-12.0,4,3,60,7,40043,-245.92223085741645,-286.9999999999998,14.31281154793845,1662,True,False,False,True,493.99714732170105
0.02,-11.0,5,2,40,0,40052,-239.32598013059064,-262.9999999999997,9.001528467455934,1851,True,False,False,True,464.5335216522217
0.02,-11.0,5,2,40,1,40052,-229.46242977400775,-262.9999999999997,12.75192784258251,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,2,40052,-232.9488903412591,-262.9999999999997,11.426277436783517,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,3,40052,-229.6382361473281,-262.9999999999997,12.685081312802915,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,4,40052,-233.05403503559015,-262.9999999999997,11.386298465554981,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,5,40052,-230.97359296814682,-262.9999999999997,12.177341076750164,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,6,40052,-229.47511063235774,-262.9999999999997,12.747106223438026,2000,False,True,False,False,464.5335216522217
0.02,-11.0,5,2,40,7,40052,-235.7209595040673,-262.9999999999997,10.372258743700547,1670,True,False,False,False,464.5335216522217
0.02,-10.0,6,1,20,0,40061,-225.8078791625536,-239.00000000000006,5.519715831567552,2000,False,True,False,True,424.96391439437866
0.02,-10.0,6,1,20,1,40061,-225.80705026307632,-239.00000000000006,5.520062651432524,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,1,20,2,40061,-222.58355753503253,-239.00000000000006,6.868804378647502,1857,True,False,False,False,424.96391439437866
0.02,-10.0,6,1,20,3,40061,-223.35199356560253,-239.00000000000006,6.547283026944571,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,1,20,4,40061,-224.45617673542537,-239.00000000000006,6.085281700658863,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,1,20,5,40061,-223.72760465534833,-239.00000000000006,6.390123575168086,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,1,20,6,40061,-225.20744852801096,-239.00000000000006,5.770942038489162,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,1,20,7,40061,-224.45340737184094,-239.00000000000006,6.086440430192098,2000,False,True,False,False,424.96391439437866
0.02,-10.0,6,2,40,0,40062,-211.8957428094165,-239.00000000000006,11.3406933851814,1776,True,False,False,False,435.04085206985474
0.02,-10.0,6,2,40,1,40062,-212.00697384672708,-239.00000000000006,11.294153202206264,2000,False,True,False,False,435.04085206985474
0.02,-10.0,6,2,40,2,40062,-217.72944248837197,-239.00000000000006,8.899814858421792,2000,False,True,False,True,435.04085206985474
0.02,-10.0,6,2,40,3,40062,-211.8957428232071,-239.00000000000006,11.340693379411281,1821,True,False,False,False,435.04085206985474
0.02,-10.0,6,2,40,4,40062,-217.7294298834566,-239.00000000000006,8.899820132444964,2000,False,True,False,False,435.04085206985474
0.02,-10.0,6,2,40,5,40062,-217.72944239126076,-239.00000000000006,8.899814899054096,1753,True,False,False,False,435.04085206985474
0.02,-10.0,6,2,40,6,40062,-208.76393411746193,-239.00000000000006,12.651073591020134,1579,True,False,False,False,435.04085206985474
0.02,-10.0,6,2,40,7,40062,-215.64490721261234,-239.00000000000006,9.772005350371428,1421,True,False,False,False,435.04085206985474
0.02,-10.0,6,3,60,0,40063,-198.9532033882135,-239.00000000000006,16.755981845935796,1843,True,False,False,False,391.9609260559082
0.02,-10.0,6,3,60,1,40063,-198.5908241076084,-239.00000000000006,16.90760497589609,2000,False,True,False,False,391.9609260559082
0.02,-10.0,6,3,60,2,40063,-202.51803087101266,-239.00000000000006,15.264422229701838,1142,True,False,False,False,391.9609260559082
0.02,-10.0,6,3,60,3,40063,-203.70531327004687,-239.00000000000006,14.767651351444844,1610,True,False,False,False,391.9609260559082
0.02,-10.0,6,3,60,4,40063,-203.7053134298828,-239.00000000000006,14.767651284567885,1347,True,False,False,True,391.9609260559082
0.02,-10.0,6,3,60,5,40063,-202.5180308677612,-239.00000000000006,15.264422231062275,1143,True,False,False,False,391.9609260559082
0.02,-10.0,6,3,60,6,40063,-202.51803093788493,-239.00000000000006,15.264422201721805,1373,True,False,False,False,391.9609260559082
0.02,-10.0,6,3,60,7,40063,-203.7053134016969,-239.00000000000006,14.767651296361144,1300,True,False,False,False,391.9609260559082
0.02,-9.0,7,2,40,0,40072,-192.98839683698245,-214.99999999999991,10.237954959543012,1595,True,False,False,False,408.58867835998535
0.02,-9.0,7,2,40,1,40072,-194.18398542726007,-214.99999999999991,9.681867243134816,1421,True,False,False,False,408.58867835998535
0.02,-9.0,7,2,40,2,40072,-196.13310406281371,-214.99999999999991,8.775300435900562,1851,True,False,False,True,408.58867835998535
0.02,-9.0,7,2,40,3,40072,-187.89035262117122,-214.99999999999991,12.609138315734283,2000,False,True,False,False,408.58867835998535
0.02,-9.0,7,2,40,4,40072,-187.92408016392238,-214.99999999999991,12.593451086547693,2000,False,True,False,False,408.58867835998535
0.02,-9.0,7,2,40,5,40072,-191.6131854890107,-214.99999999999991,10.877588144646149,1484,True,False,False,False,408.58867835998535
0.02,-9.0,7,2,40,6,40072,-186.49007327614584,-214.99999999999991,13.26043103435074,2000,False,True,False,False,408.58867835998535
0.02,-9.0,7,2,40,7,40072,-192.98839655863952,-214.99999999999991,10.237955089004839,1132,True,False,False,False,408.58867835998535
0.02,-9.0,7,1,20,0,40071,-202.67788618391145,-214.99999999999991,5.73121572841324,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,1,40071,-200.21319630900683,-214.99999999999991,6.877583112089808,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,2,40071,-202.0521187951091,-214.99999999999991,6.022270327856197,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,3,40071,-202.6778282621179,-214.99999999999991,5.731242668782328,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,4,40071,-202.67792958853693,-214.99999999999991,5.731195540215346,2000,False,True,False,True,434.80300188064575
0.02,-9.0,7,1,20,5,40071,-202.0521196143361,-214.99999999999991,6.022269946820378,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,6,40071,-201.35137886911502,-214.99999999999991,6.348195874830184,2000,False,True,False,False,434.80300188064575
0.02,-9.0,7,1,20,7,40071,-202.0521205873288,-214.99999999999991,6.022269494265637,1913,True,False,False,False,434.80300188064575
0.02,-9.0,7,3,60,0,40073,-182.09285140594437,-214.99999999999991,15.30565050886305,1801,True,False,False,False,413.3324341773987
0.02,-9.0,7,3,60,1,40073,-182.32397124072054,-214.99999999999991,15.19815291129274,2000,False,True,False,False,413.3324341773987
0.02,-9.0,7,3,60,2,40073,-181.1215736317899,-214.99999999999991,15.75740761312095,985,True,False,False,False,413.3324341773987
0.02,-9.0,7,3,60,3,40073,-179.50451460188128,-214.99999999999991,16.50952809214821,1670,True,False,False,False,413.3324341773987
0.02,-9.0,7,3,60,4,40073,-178.96874514663963,-214.99999999999991,16.75872318760944,1354,True,False,False,False,413.3324341773987
0.02,-9.0,7,3,60,5,40073,-181.12157367285275,-214.99999999999991,15.757407594021943,1079,True,False,False,False,413.3324341773987
0.02,-9.0,7,3,60,6,40073,-183.4066093167122,-214.99999999999991,14.694600317808243,1895,True,False,False,True,413.3324341773987
0.02,-9.0,7,3,60,7,40073,-180.93187479731634,-214.99999999999991,15.845639629155158,1532,True,False,False,False,413.3324341773987
0.02,-8.0,8,1,20,0,40081,-180.73651408841997,-190.9999999999999,5.37355283328792,2000,False,True,False,True,424.92895436286926
0.02,-8.0,8,1,20,1,40081,-178.61695227454885,-190.9999999999999,6.483271060445572,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,2,40081,-178.2679428139774,-190.9999999999999,6.665998526713341,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,3,40081,-179.4541096015641,-190.9999999999999,6.044968794992555,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,4,40081,-179.64824336632378,-190.9999999999999,5.943328080458697,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,5,40081,-180.73614510989967,-190.9999999999999,5.373746015759281,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,6,40081,-178.23414400103675,-190.9999999999999,6.683694240294838,2000,False,True,False,False,424.92895436286926
0.02,-8.0,8,1,20,7,40081,-179.6423660304639,-190.9999999999999,5.94640521965235,2000,False,True,False,False,424.92895436286926
0.02,-6.0,10,3,60,0,40103,-122.14855983264688,-143.00000000000028,14.581426690456894,743,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,1,40103,-122.1485599057645,-143.00000000000028,14.581426639325695,963,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,2,40103,-120.65411187453545,-143.00000000000028,15.626495192632722,1534,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,3,40103,-123.82020235883422,-143.00000000000028,13.412445902913303,1056,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,4,40103,-123.82020227066285,-143.00000000000028,13.412445964571607,1133,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,5,40103,-122.14855991646992,-143.00000000000028,14.581426631839387,821,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,6,40103,-122.14855986524762,-143.00000000000028,14.581426667659178,900,True,False,False,False,279.0666432380676
0.02,-6.0,10,3,60,7,40103,-123.82020236203851,-143.00000000000028,13.41244590067254,947,True,False,False,True,279.0666432380676
0.02,-8.0,8,2,40,0,40082,-174.5369666144153,-190.9999999999999,8.61938920711236,1357,True,False,False,True,393.33177304267883
0.02,-8.0,8,2,40,1,40082,-172.7230627322462,-190.9999999999999,9.569077103535964,1184,True,False,False,False,393.33177304267883
0.02,-8.0,8,2,40,2,40082,-174.53696595749716,-190.9999999999999,8.619389551048554,1669,True,False,False,False,393.33177304267883
0.02,-8.0,8,2,40,3,40082,-167.17733734448618,-190.9999999999999,12.472598248960065,2000,False,True,False,False,393.33177304267883
0.02,-8.0,8,2,40,4,40082,-169.91743386683524,-190.9999999999999,11.037992739876785,1099,True,False,False,False,393.33177304267883
0.02,-8.0,8,2,40,5,40082,-167.0179000368667,-190.9999999999999,12.556073279127327,1471,True,False,False,False,393.33177304267883
0.02,-8.0,8,2,40,6,40082,-167.17856078186955,-190.9999999999999,12.471957705827409,2000,False,True,False,False,393.33177304267883
0.02,-8.0,8,2,40,7,40082,-167.01790017097736,-190.9999999999999,12.556073208912327,1557,True,False,False,False,393.33177304267883
0.02,-7.0,9,3,60,0,40093,-144.1672209565945,-167.00000000000009,13.672322780482386,1199,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,1,40093,-144.1672210964168,-167.00000000000009,13.672322696756453,1064,True,False,False,True,350.152841091156
0.02,-7.0,9,3,60,2,40093,-144.16722098126917,-167.00000000000009,13.67232276570713,1154,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,3,40093,-142.23592871160355,-167.00000000000009,14.82878520263265,1077,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,4,40093,-144.16722087978172,-167.00000000000009,13.672322826478053,1229,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,5,40093,-142.23592864714618,-167.00000000000009,14.828785241229875,975,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,6,40093,-139.02000062655108,-167.00000000000009,16.754490642783825,1548,True,False,False,False,350.152841091156
0.02,-7.0,9,3,60,7,40093,-139.80454152878136,-167.00000000000009,16.28470567138845,1762,True,False,False,False,350.152841091156
0.02,-8.0,8,3,60,0,40083,-162.2373050587339,-190.9999999999999,15.059002587050257,2000,False,True,False,False,427.4651050567627
0.02,-8.0,8,3,60,1,40083,-160.83571407327958,-190.9999999999999,15.79281985692164,1115,True,False,False,False,427.4651050567627
0.02,-8.0,8,3,60,2,40083,-158.98428637713798,-190.9999999999999,16.762153729247085,1730,True,False,False,False,427.4651050567627
0.02,-8.0,8,3,60,3,40083,-160.8357142135811,-190.9999999999999,15.792819783465342,1235,True,False,False,False,427.4651050567627
