p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.01,5.5,6,up,1,random,140600.0,6.401441745278973,0.4339603151236701,1375.121462075325,0.0090767943561213,0.2390064800087373,4000,False,True,False,False,True
0.01,5.5,6,up,2,random,140601.0,6.364632116698781,0.4339603151236701,1366.6392052197182,0.0066547470882757,0.2719394061516518,4000,False,True,False,False,True
0.01,5.5,6,up,3,random,140602.0,6.117637168432685,0.4339603151236701,1309.7227223851744,0.0076038287032291,0.2565072757140697,4000,False,True,False,False,True
0.01,5.75,7,up,0,warm,,6.168782222648556,0.9999999999999998,516.8782222648557,0.7765883788478761,0.255996632545496,4000,False,True,False,False,False
0.01,5.75,7,up,1,random,140700.0,5.908476728809904,0.9999999999999998,490.8476728809905,0.776571729615998,0.273415132332499,4000,False,True,False,False,False
0.01,5.75,7,up,2,random,140701.0,6.65133759826458,0.9999999999999998,565.1337598264581,0.7761164886402582,0.271451136485033,4000,False,True,False,False,False
0.01,5.75,7,up,3,random,140702.0,5.897894248835253,0.9999999999999998,489.7894248835254,0.7766048405862943,0.2732367131051654,4000,False,True,False,True,False
0.01,6.0,8,up,0,warm,,6.134874995836498,0.9999999999999948,513.487499583653,0.7766119359648064,0.2731929471713795,4000,False,True,False,True,True
0.01,6.0,8,up,1,random,140800.0,6.74620130315647,0.9999999999999948,574.6201303156505,0.7765328385655311,0.2564238391313408,4000,False,True,False,False,True
0.01,6.0,8,up,2,random,140801.0,6.8800813796046265,0.9999999999999948,588.0081379604662,0.7765060942931281,0.2720420945403202,4000,False,True,False,False,True
0.01,6.0,8,up,3,random,140802.0,7.286479910948453,0.9999999999999948,628.6479910948491,0.7765246244483374,0.2392704087422767,4000,False,True,False,False,True
0.01,6.25,9,up,0,warm,,6.373665966931,1.0000000000000142,537.366596693091,0.7766148080323061,0.2731776267860092,4000,False,True,False,True,True
0.01,6.25,9,up,1,random,140900.0,7.266896295045559,1.0000000000000142,626.6896295045456,0.7765310879594449,0.2393184777844842,4000,False,True,False,False,True
0.01,6.25,9,up,2,random,140901.0,6.790037691004277,1.0000000000000142,579.003769100418,0.7765795011249491,0.2554450177740509,4000,False,True,False,False,True
0.01,6.25,9,up,3,random,140902.0,6.671171245241771,1.0000000000000142,567.1171245241676,0.7766012174419571,0.2735600996294783,4000,False,True,False,False,True
0.01,6.5,10,up,0,warm,,6.612926467497204,1.000000000000005,561.2926467497168,0.7766169950261858,0.2731680247271569,4000,False,True,False,True,True
0.01,6.5,10,up,1,random,141000.0,7.875372587323242,1.000000000000005,687.5372587323201,0.7764492934994156,0.2401086058692027,4000,False,True,False,False,True
0.01,6.5,10,up,2,random,141001.0,7.3606292178948625,1.000000000000005,636.0629217894823,0.7766304353081844,0.2549900808686787,4000,False,True,False,False,True
0.01,6.5,10,up,3,random,141002.0,6.623581493160768,1.000000000000005,562.3581493160732,0.7765766825212396,0.2734987798173809,4000,False,True,False,False,True
0.01,6.75,11,up,0,warm,,6.852433590551128,0.9999999999999972,585.2433590551148,0.7766184703756088,0.2731624835467078,4000,False,True,False,True,True
0.01,6.75,11,up,1,random,141100.0,7.263554689080044,0.9999999999999972,626.3554689080063,0.7765571060167041,0.2560003991042638,4000,False,True,False,False,True
0.01,6.75,11,up,2,random,141101.0,8.024205164523272,0.9999999999999972,702.4205164523293,0.7764563517082953,0.2396764254016346,4000,False,True,False,False,True
0.01,6.75,11,up,3,random,141102.0,7.577791380318921,0.9999999999999972,657.7791380318941,0.7736643680384102,0.2403934086747505,4000,False,True,False,False,True
0.01,7.0,12,up,0,warm,,7.092081922669034,0.9999999999999978,609.208192266905,0.776619644050638,0.2731602511071505,4000,False,True,False,True,True
0.01,7.0,12,up,1,random,141200.0,7.877091050359016,0.9999999999999978,687.7091050359033,0.7765062379290433,0.2716817624426756,4000,False,True,False,False,True
0.01,7.0,12,up,2,random,141201.0,8.035715379454713,0.9999999999999978,703.5715379454731,0.7764992415614351,0.2717925091652877,4000,False,True,False,False,True
0.01,7.0,12,up,3,random,141202.0,7.973811607658018,0.9999999999999978,697.3811607658037,0.7765124511155476,0.2720138119465932,4000,False,True,False,False,True
0.01,7.0,12,down,0,random,160000,7.097997729430038,0.9999999999999978,609.7997729430052,0.7766118201373826,0.27325946949450575,4000,False,True,False,True,
0.01,7.0,12,down,1,random,160001,8.435638391017505,0.9999999999999978,743.5638391017524,0.7765347457075727,0.2545626278115902,4000,False,True,False,False,
0.01,7.0,12,down,2,random,160002,7.394828745864913,0.9999999999999978,639.4828745864929,0.7766348472716571,0.27316204101339986,4000,False,True,False,False,
0.01,7.0,12,down,3,random,160003,8.144248379455394,0.9999999999999978,714.4248379455412,0.7765107104194736,0.23880663715734415,4000,False,True,False,False,
0.01,7.0,12,down,4,random,160004,7.403313657967303,0.9999999999999978,640.3313657967319,0.7766123778016462,0.24062272211698943,4000,False,True,False,False,
0.01,7.0,12,down,5,random,160005,8.564579009461632,0.9999999999999978,756.4579009461651,0.7764842331667,0.2554865246907232,4000,False,True,False,False,
0.01,7.0,12,down,6,random,160006,8.544426336930952,0.9999999999999978,754.442633693097,0.7765326401471359,0.2383162488584621,4000,False,True,False,False,
0.01,7.0,12,down,7,random,160007,7.9890927690926405,0.9999999999999978,698.9092769092658,0.7765058403592242,0.2236995516590759,4000,False,True,False,False,
0.01,6.75,11,down,0,warm,,6.849343969931967,0.9999999999999973,584.9343969931986,0.7766252109129169,0.2731448070927864,4000,False,True,False,True,True
0.01,6.75,11,down,1,random,160100,7.817048053899169,0.9999999999999973,681.704805389919,0.7765359845757825,0.23915022835581867,4000,False,True,False,False,True
0.01,6.75,11,down,2,random,160101,7.2925182968793285,0.9999999999999973,629.2518296879348,0.7764972284100119,0.2556669607327797,4000,False,True,False,False,True
0.01,6.75,11,down,3,random,160102,7.691255730386312,0.9999999999999973,669.1255730386333,0.7765113895449273,0.27183910475886297,4000,False,True,False,False,True
0.01,6.5,10,down,0,warm,,6.608594504483385,1.0000000000000053,560.8594504483349,0.7766249865933261,0.27314337739325173,4000,False,True,False,True,True
0.01,6.5,10,down,1,random,160200,7.434975706447927,1.0000000000000053,643.4975706447888,0.7765218025954125,0.25646951527330547,4000,False,True,False,False,True
0.01,6.5,10,down,2,random,160201,7.459468531296388,1.0000000000000053,645.9468531296349,0.7765189619086096,0.2720042122667684,4000,False,True,False,False,True
0.01,6.5,10,down,3,random,160202,7.473371096882448,1.0000000000000053,647.3371096882408,0.7764196983459829,0.255429833201239,4000,False,True,False,False,True
0.01,6.25,9,down,0,warm,,6.367744372202064,1.0000000000000142,536.7744372201973,0.776624239579222,0.27314713521193035,4000,False,True,False,True,True
0.01,6.25,9,down,1,random,160300,7.230469897832999,1.0000000000000142,623.0469897832896,0.7763118073161902,0.23867579173762585,4000,False,True,False,False,True
0.01,6.25,9,down,2,random,160301,6.7490888025511895,1.0000000000000142,574.9088802551094,0.7765865682964328,0.24081535383710642,4000,False,True,False,False,True
0.01,6.25,9,down,3,random,160302,7.239569996106926,1.0000000000000142,623.9569996106823,0.7765076807595145,0.22353095896570263,4000,False,True,False,False,True
0.01,6.0,8,down,0,warm,,6.126792037366758,0.9999999999999949,512.6792037366789,0.7766230596765779,0.2731539917973143,4000,False,True,False,True,True
0.01,6.0,8,down,1,random,160400,6.778862410209021,0.9999999999999949,577.8862410209056,0.7753308695272784,0.25321829981019056,4000,False,True,False,False,True
0.01,6.0,8,down,2,random,160401,6.526738105742591,0.9999999999999949,552.6738105742625,0.7766080691478133,0.25529765651693664,4000,False,True,False,False,True
0.01,6.0,8,down,3,random,160402,6.845097389788233,0.9999999999999949,584.5097389788268,0.7764940070003362,0.27185905080973566,4000,False,True,False,False,True
0.01,5.75,7,down,0,warm,,5.885673271057707,0.9999999999999998,488.56732710577074,0.7766215048941876,0.2731637012176498,4000,False,True,False,True,True
0.01,5.75,7,down,1,random,160500,7.010405417339547,0.9999999999999998,601.0405417339549,0.7764792144089013,0.239527971437759,4000,False,True,False,False,True
0.01,5.75,7,down,2,random,160501,6.663090009250478,0.9999999999999998,566.3090009250479,0.7764822649668777,0.2718490529317561,4000,False,True,False,False,True
0.01,5.75,7,down,3,random,160502,6.73904691025702,0.9999999999999998,573.904691025702,0.7764388138650469,0.25584109607493466,4000,False,True,False,False,True
0.01,5.5,6,down,0,warm,,5.644347852618136,0.43396031512367017,1200.6599119575271,0.005676660580041879,0.2731763065286784,4000,False,True,False,True,True
0.01,5.5,6,down,1,random,160600,6.389096124164611,0.43396031512367017,1372.2765887806686,0.007551086827610161,0.2553779186198426,4000,False,True,False,False,True
0.01,5.5,6,down,2,random,160601,6.352733598095069,0.43396031512367017,1363.897360357632,0.007082294575928551,0.2566956367107295,4000,False,True,False,False,True
0.01,5.5,6,down,3,random,160602,6.000280346067815,0.43396031512367017,1282.6795070783958,0.008562121949584934,0.25576077902345973,4000,False,True,False,False,True
0.01,5.25,5,down,0,warm,,5.402834015844154,-1.566039684876273,444.9998150124153,0.005726827347572812,0.27319172022279153,4000,False,True,False,True,True
0.01,5.25,5,down,1,random,160700,6.066824709524725,-1.566039684876273,487.39916798494426,0.008271679339330776,0.25520870596595024,4000,False,True,False,False,True
0.01,5.25,5,down,2,random,160701,5.537103926898221,-1.566039684876273,453.5736661319466,0.004725342357263044,0.27382712556426925,4000,False,True,False,False,True
0.01,5.25,5,down,3,random,160702,5.778119214023675,-1.566039684876273,468.9637797703819,0.00791113806190624,0.2402953884691983,4000,False,True,False,False,True
0.01,5.0,4,down,0,warm,,5.160764297175677,-3.566039684876202,244.71976627357242,0.005803168447246751,0.2732120590553972,4000,False,True,False,False,False
0.01,5.0,4,down,1,random,160800,5.181411138898281,-3.566039684876202,245.29875146574983,0.006892392565687373,0.273307287572402,4000,False,True,False,False,False
0.01,5.0,4,down,2,random,160801,4.770877244405594,-3.566039684876202,233.78643161597958,0.7579273891407694,0.2756043984067442,4000,False,True,False,True,False
0.01,5.0,4,down,3,random,160802,6.128658224592336,-3.566039684876202,271.86175046184593,0.009749445711161795,0.23997667940334794,4000,False,True,False,False,False
0.01,4.75,3,down,0,warm,,2.733791054388801,-5.566039684876388,149.11555089728964,0.7580315895743158,0.2755997124570037,4000,False,True,False,False,False
0.01,4.75,3,down,1,random,160900,1.9662260372985283,-5.566039684876388,135.32540457160243,0.7577626891535565,0.23432899056697123,4000,False,True,False,True,False
0.01,4.75,3,down,2,random,160901,5.310947363444707,-5.566039684876388,195.41698701637364,0.020484280386303646,0.24094871344855265,4000,False,True,False,False,False
